Unnamed: 0,userid,tweetid,text,hashtags,author_id,original_tweet_id
103289,61081477,1498196977154408449,"#Belarus says it has prepared the venue that will host talks between delegations from #Ukraine and #Russia, as Moscow’s offensive against Ukraine enters its fifth day.

https://t.co/67aoIdtwzt","[{'text': 'Belarus', 'indices': [19, 27]}, {'text': 'Ukraine', 'indices': [105, 113]}, {'text': 'Russia', 'indices': [118, 125]}]",61081477,1498195261595729920
19526,1089543347243491329,1498106850373427209,"🇪🇺🔥🇷🇺 European Central Bank says the European division of Russia’s Sberbank, with over 281,000 employees, $500 billion in assets &amp; majority owned by the Central Bank of Russia, is “failing or likely to fail.” #war #Russia #Ukraine #Putin https://t.co/kYiZlAGxm4","[{'text': 'war', 'indices': [213, 217]}, {'text': 'Russia', 'indices': [218, 225]}, {'text': 'Ukraine', 'indices': [226, 234]}, {'text': 'Putin', 'indices': [235, 241]}]",1089543347243491329,1498106178039160834
180699,2949844251,1498270240278462467,"@WhiteHouse @POTUS STOP RUSSIAN AGGRESSION AGAINST #UKRAINE. @NATO CLOSE THE SKY OVER UKRAINE! EXCLUDE RUSSIA FROM THE @UN SECURITY COUNCIL!
#StopPutin #StopRussia","[{'text': 'UKRAINE', 'indices': [51, 59]}, {'text': 'StopPutin', 'indices': [141, 151]}, {'text': 'StopRussia', 'indices': [152, 163]}]",2949844251,1497707464548093959
81492,613648540,1498175184498532356,"If Putin has nothing to else really at the end, will he take the world with him? #Russia","[{'text': 'Russia', 'indices': [81, 88]}]",1462889054542778368,1498087598958727168
76503,1492481032171528193,1498167888271888385,Good morning from #Kyiv https://t.co/TKYmNK3qrV,"[{'text': 'Kyiv', 'indices': [18, 23]}]",896835445123895296,1497954139908853761
464,1462889054542778368,1498087598958727168,"Peaceful 
anti-war protests in #Moscow today.

#Russia #RussiaUkraineWar #Ukraine https://t.co/evdSL50EHr","[{'text': 'Moscow', 'indices': [31, 38]}, {'text': 'Russia', 'indices': [47, 54]}, {'text': 'RussiaUkraineWar', 'indices': [55, 72]}, {'text': 'Ukraine', 'indices': [73, 81]}]",4734003973,1497919464754630660
11854,896835445123895296,1498099100599951364,"Food not bombs Moscow joined the march against war in #Ukraine. All the activists detained. Banner says ""No state - no war"" #Russia https://t.co/cyirtS9KsV","[{'text': 'Ukraine', 'indices': [73, 81]}]",3349211231,1498236361677103105
15030,4734003973,1498103319025184768,"#HRC49 | Opening of the 49th session of the Human Rights Council, Monday 9:00 CET.

🔹 consideration to hold an urgent debate on #Ukraine
🔹 statements by high-level government &amp; @UN officials
🔹 10th anniversary panel for the SIDS/LDCs Trust Fund

INFO ▶️ https://t.co/mqjMmlFZvX https://t.co/xgotJoKmFq","[{'text': 'HRC49', 'indices': [12, 18]}]",1359356966682857472,1497576863958458369
148073,3349211231,1498239865615486982,"#Ukrainian friends evacuating with #Pets, here’s a list of people offering help to you and your animals. List is sorted via cities, numbers included. https://t.co/cMesWwZjxc #UkraineUnderAttack #ukraineevacuation #UkraineInvasion #help #rescuedogs #NATO #Ukraine #UkraineAnimals https://t.co/XfJTS11Xkq","[{'text': 'Ukrainian', 'indices': [21, 31]}, {'text': 'Pets', 'indices': [56, 61]}]",120457204,1498210717501120513
110325,1359356966682857472,1498202026429513729,"Footage of the Russian 🇷🇺 attack on the Antonov Airport #Ukraine.🇺🇦
@MASAOMORITR @jpg2t785 https://t.co/GUJXQ6xtEm","[{'text': 'Ukraine', 'indices': [72, 80]}]",356816693,1498002491669159938
119147,120457204,1498212528601452545,"More than four days into #Russia's offensive against #Ukraine as talks are slated to start, here is my broad of view of the situation, and where things may go from here ⬇️","[{'text': 'Russia', 'indices': [42, 49]}, {'text': 'Ukraine', 'indices': [70, 78]}]",1179329717050019840,1497100537543774208
118692,356816693,1498212271696363520,Those who rely on #sanctions may find themselves on the back-foot due to excessive reliance on this passive aggression tool. #Russia &amp; #China have been working on alternative - SWIFT for years now… its a matter of time! 🤷‍♂️ https://t.co/Gspx60asbg,"[{'text': 'sanctions', 'indices': [18, 28]}, {'text': 'Russia', 'indices': [125, 132]}, {'text': 'China', 'indices': [139, 145]}]",45882349,1498202398883409923
