Unnamed: 0,userid,tweetid,text,hashtags,author_id,original_tweet_id
130907,1284890693907951618,1498564274112901122,"🇷🇺⚡🇺🇦New footage of the Ukrainian UAV TB2 in action 
3 Russian vehicles were destroyed  
 1 tank 
 2 BUK
#Ukraine #Russia https://t.co/OAXGrg3i8K","[{'text': 'Ukraine', 'indices': [105, 113]}, {'text': 'Russia', 'indices': [114, 121]}]",1284890693907951618,1498564274112901122
347503,3297784513,1498750217197432834,@andersleijersta @dogmumof2 Yes it does! But the #West is prettified of #Putin and his nuclear bombs! If only just one of the Western leaders had the balls to say enough is enough! Some would say this will start #WW3 but this is exactly what #Putin is banking on! He won’t start #WW3 #Russian equipment old,"[{'text': 'West', 'indices': [49, 54]}, {'text': 'Putin', 'indices': [72, 78]}, {'text': 'WW3', 'indices': [212, 216]}, {'text': 'Putin', 'indices': [242, 248]}, {'text': 'WW3', 'indices': [279, 283]}, {'text': 'Russian', 'indices': [284, 292]}]",3297784513,1498721893834182665
1560,40695047,1498450008944914443,Why does the fate of the world rest in the hands of one man? What would love do now? #Russia #Ukraine,"[{'text': 'Russia', 'indices': [85, 92]}, {'text': 'Ukraine', 'indices': [93, 101]}]",40695047,1498450008944914443
347714,1495278824182923267,1498750788692283393,"Tank fires into a building, Ukraine. Lucky #Ukraine #Russia . #Europe #UkraineRussiaWars https://t.co/q7BsxUuODc","[{'text': 'Ukraine', 'indices': [43, 51]}, {'text': 'Russia', 'indices': [52, 59]}, {'text': 'Europe', 'indices': [62, 69]}, {'text': 'UkraineRussiaWars', 'indices': [70, 88]}]",1495278824182923267,1498750788692283393
403803,1436373269259735073,1498799141245186049,Just a reminder @elonmusk has done more to help #Ukraine than sleepy @JoeBiden in his bunker.,"[{'text': 'Ukraine', 'indices': [48, 56]}]",1436373269259735073,1498799141245186049
60626,126437961,1498503920456511488,⚡️#Ukrainian pilot shoots down #Russian attack aircraft near #Kharkov https://t.co/W3qKaRfhOj,"[{'text': 'Ukrainian', 'indices': [16, 26]}, {'text': 'Russian', 'indices': [45, 53]}, {'text': 'Kharkov', 'indices': [75, 83]}]",126437961,1497717073983770634
257824,1475189284961501192,1498674416124891140,"the #Russianworld has come to our house...
#Ukrainian 
#Ukraine 
#RussiaUkraineConflict 
#war 
#WARINUKRAINE https://t.co/m6VZONdigw https://t.co/2KkPxbBhlU","[{'text': 'Russianworld', 'indices': [4, 17]}, {'text': 'Ukrainian', 'indices': [43, 53]}, {'text': 'Ukraine', 'indices': [55, 63]}, {'text': 'RussiaUkraineConflict', 'indices': [65, 87]}, {'text': 'war', 'indices': [89, 93]}, {'text': 'WARINUKRAINE', 'indices': [95, 108]}]",1475189284961501192,1498674416124891140
174046,1471451058874449921,1498602546553765893,Extremely tragic! An Indian student killed in #UkraineRussiaWar in #Kharkiv. Indians advised to leave asap https://t.co/fEMpDNCmAv,"[{'text': 'UkraineRussiaWar', 'indices': [65, 82]}, {'text': 'Kharkiv', 'indices': [86, 94]}]",1471451058874449921,1498599926707666949
245933,1160812733014482944,1498663213797613568,"“They pray and go to kill”

✅Verified Video and Informations 

#UkraineRussiaConflict #Ukraine #Russia https://t.co/h2DYscFtJb","[{'text': 'UkraineRussiaConflict', 'indices': [63, 85]}, {'text': 'Ukraine', 'indices': [86, 94]}, {'text': 'Russia', 'indices': [95, 102]}]",818893244276871168,1498238644468994057
307962,818893244276871168,1498716201559678980,@mpresidencia_pt @govpt STOP RUSSIAN AGGRESSION AGAINST #UKRAINE. @NATO CLOSE THE SKY OVER UKRAINE! EXCLUDE RUSSIA FROM THE @UN SECURITY COUNCIL!,"[{'text': 'UKRAINE', 'indices': [56, 64]}]",1498480844746674178,1497543490590281731
77732,1498480844746674178,1498517926689013763,"United Nations is seriously the biggest joke.

Putin has ordered a full-scale invasion for #Ukraine. Meanwhile, #Russia and #China are still on the “UN Security Council” with a veto power???  

Let’s maintain international peace and security by killing all opposing voices, bang! https://t.co/i6hEiQDBqT","[{'text': 'Ukraine', 'indices': [111, 119]}, {'text': 'Russia', 'indices': [132, 139]}]",1460159240782462984,1498640535128522759
219558,1460159240782462984,1498640535128522759,"#Ukraine #UkraineRussiaWar 

German Chancellor @OlafScholz says there are reports of ""very extensive"" Russian military movements in Ukraine.","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'UkraineRussiaWar', 'indices': [9, 26]}]",20491991,1498655736552996867
238980,20491991,1498656322321100800,"Live now @democracynow, speaking about Ukraine. 
#Ukraine #UkraineRussiaWar #UkraineInvasion 
https://t.co/MzBoWv2MUE","[{'text': 'Ukraine', 'indices': [69, 77]}, {'text': 'UkraineRussiaWar', 'indices': [78, 95]}, {'text': 'UkraineInvasion', 'indices': [96, 112]}]",1366939120497545220,1498745524148707335
381336,1254066229020700672,1498779624087728134,"If the world wanted #Russia #Ukraine over they would have pulled back NATO missile systems from the Russia borders of Nato states. 
Move them back if needed later but for now pull back.
They have not. They dont want this to cease","[{'text': 'Russia', 'indices': [39, 46]}, {'text': 'Ukraine', 'indices': [47, 55]}]",1365583186319863811,1498328005713743872
341281,1366939120497545220,1498745524148707335,"I wish Ukrainian government would realize how his is been used by EU,NATO and USA. One day he would realize Russia wasn’t really their enemy. #NATO #NATOINUKRAINENOW #USSR #DefendUkraine #Russia #Putin #ConflictoRusiaUcrania #BlackLivesMatter","[{'text': 'NATO', 'indices': [142, 147]}, {'text': 'NATOINUKRAINENOW', 'indices': [148, 165]}, {'text': 'USSR', 'indices': [166, 171]}, {'text': 'DefendUkraine', 'indices': [172, 186]}, {'text': 'Russia', 'indices': [187, 194]}, {'text': 'Putin', 'indices': [195, 201]}, {'text': 'ConflictoRusiaUcrania', 'indices': [202, 224]}, {'text': 'BlackLivesMatter', 'indices': [225, 242]}]",1498615578994565123,1498738771562573826
41007,1365583186319863811,1498485107988090880,Aptly put: “killing tne truth” thru “mirror accusations” which many in #Erhiopia practice as they genocide #Tigray. Similar tactics by #Russia in #Ukraine. Such things flourish when information flow is blocked. Extending Genocide Convention interpretation to modern age essential https://t.co/1DhLpQvmQJ,"[{'text': 'Erhiopia', 'indices': [89, 98]}, {'text': 'Tigray', 'indices': [125, 132]}]",1433075084831383552,1498580359096803334
361913,1498615578994565123,1498762238718627841,"@POTUS @UKRintheUSA Stop killing our children! Close the sky over #Ukraine! Exclude russia from the @UN Security Council! @POTUS @eucopresident @vonderleyen @Europarl_EN @RTErdogan
#StopPutin #StopRussia","[{'text': 'Ukraine', 'indices': [66, 74]}, {'text': 'StopPutin', 'indices': [181, 191]}, {'text': 'StopRussia', 'indices': [192, 203]}]",971360779877470208,1498742483869929472
149932,1433075084831383552,1498580359096803334,"Dear GCHQ and MI6.
Stay home today.
Twitter has got this…🦾
#UkraineRussiaWar #tuesdayvibe","[{'text': 'UkraineRussiaWar', 'indices': [59, 76]}, {'text': 'tuesdayvibe', 'indices': [77, 89]}]",1477539852,1498377830870093824
206676,48418634,1498629243647016964,#Ukraine Listening to @ZelenskyyUa and the translator on @SkyNews is heartbreaking. Both in tears.,"[{'text': 'Ukraine', 'indices': [0, 8]}]",1089868466537066496,1498685972636368896
382084,1476960622222917633,1498780055178203138,"BREAKING: The video of a missile strike on Zhytomyr

✅Verified Video and Informations 

#UkraineRussiaConflict #Ukraine #Russia https://t.co/r6T1UH8241","[{'text': 'UkraineRussiaConflict', 'indices': [106, 128]}, {'text': 'Ukraine', 'indices': [129, 137]}]",1260308402410065921,1498779703053799428
338478,971360779877470208,1498742483869929472,"UK Foreign Secretary @trussliz on 1 March launched a first tranche of sanctions against #Belarusian individuals &amp; organisations in response to the role #Belarus is playing in #Russia’s invasion of #Ukraine

@asianewsteam https://t.co/Td1vkKJswk","[{'text': 'Belarusian', 'indices': [88, 99]}, {'text': 'Belarus', 'indices': [156, 164]}, {'text': 'Russia', 'indices': [179, 186]}, {'text': 'Ukraine', 'indices': [201, 209]}]",240649814,1498591181911236608
164286,1477539852,1498592031463317504,"""Implications of Sanctions on the Russian Economy"" 
Webinar with Sergei Guriev @sguriev 
Thursday: 12:30pm (ET), 18:30 (European time)
#Ukraine #Sanctions #UkraineRussia #Econtwitter
Register: https://t.co/CPRCYvrzGK https://t.co/Qbs5gB5T7W",[],972891356,1498330068099248135
272839,1089868466537066496,1498685972636368896,I saw that the situation in Ukraine is not good and Indian students are stuck in Ukraine. But our government is trying to take back the Indian student as soon as possible. We hope everything is fine.🙏 #Ukraine #indianstudents @amarprasadreddy @BBCNews @aajtak @timesofindia https://t.co/GkwiZc41iG,"[{'text': 'Ukraine', 'indices': [201, 209]}, {'text': 'indianstudents', 'indices': [210, 225]}]",1497324634588561408,1496595987720200192
381472,1260308402410065921,1498779703053799428,"America and it's allies have been donig the same thing what Russia is doing now. No one talked about it and it was not human rights violation. Now when Russia is doing the same thing they are violating the human rights everyone is taking about it.WHY?
#RussiaUkraineWar
#Kharkiv","[{'text': 'RussiaUkraineWar', 'indices': [252, 269]}, {'text': 'Kharkiv', 'indices': [270, 278]}]",915351016366845952,1498489426661490693
162372,240649814,1498591181911236608,"UK sanctions Russia's largest lender Sberbank.

#RussiaUkraineWar live updates: https://t.co/CJhk0CLnfe

#PutinEscalatesWar #Russia #Ukraine https://t.co/aTfo6HPUnw","[{'text': 'RussiaUkraineWar', 'indices': [48, 65]}, {'text': 'PutinEscalatesWar', 'indices': [105, 123]}, {'text': 'Russia', 'indices': [124, 131]}, {'text': 'Ukraine', 'indices': [132, 140]}]",14509962,1491067172550230019
6485,972891356,1498454108226957312,"Freezing the assets of the Russian Central Bank: 

MATTHIAS GOLDMANN  explains the international law implications.

@MattHGoldmann #UkraineRussiaWar #RussiaUkraine
#SanctionRussiaNow

https://t.co/nlA3BZXWt9 https://t.co/0JzMd63fHT",[],1491460655869739012,1497597139731550213
239738,1497324634588561408,1498656439736356866,"@jonasgahrstore @vonderleyen STOP RUSSIAN AGGRESSION AGAINST #UKRAINE. @NATO CLOSE THE SKY OVER UKRAINE! EXCLUDE RUSSIA FROM THE @UN SECURITY COUNCIL!
#StopPutin #StopRussia","[{'text': 'UKRAINE', 'indices': [61, 69]}, {'text': 'StopPutin', 'indices': [151, 161]}, {'text': 'StopRussia', 'indices': [162, 173]}]",37008697,1498500887601373184
