Id,Community,Label,Is_author
1463731648034447367,0,1463731648034447367,False
1490370022807523329,0,1490370022807523329,True
1102595296398360583,0,1102595296398360583,False
1234873803731349505,0,1234873803731349505,False
1464543179877797893,0,1464543179877797893,False
1400021984113664000,0,1400021984113664000,False
1471524244857114624,0,1471524244857114624,False
1346894635117932544,0,1346894635117932544,False
1185833427951472641,0,1185833427951472641,False
1423284938846003209,0,1423284938846003209,False
1460212458061107201,0,1460212458061107201,False
1312754011183951876,0,1312754011183951876,False
1441408950126055432,0,1441408950126055432,False
1458746341937467397,0,1458746341937467397,False
1498202147598442501,0,1498202147598442501,False
1480851369711919110,0,1480851369711919110,False
1484183541282131969,0,1484183541282131969,False
1398251583415095297,0,1398251583415095297,False
1178200447699451904,0,1178200447699451904,False
1284709413920612352,0,1284709413920612352,False
1163809646219448320,0,1163809646219448320,False
1025087454867406848,0,1025087454867406848,False
1442135661427916805,0,1442135661427916805,False
1117432392745013248,0,1117432392745013248,False
1318470109384511488,0,1318470109384511488,False
823154439133372416,0,823154439133372416,False
1398682397676228608,0,1398682397676228608,False
955478181812740096,0,955478181812740096,False
1471106929611001856,0,1471106929611001856,False
1463447636057362432,0,1463447636057362432,False
1241637314423488518,0,1241637314423488518,False
1180072749735137280,0,1180072749735137280,False
1450799071833346061,0,1450799071833346061,False
1433348936853454853,0,1433348936853454853,False
1168202324960890881,0,1168202324960890881,False
1180521494943801347,0,1180521494943801347,False
1408098183046045696,0,1408098183046045696,False
1414128151932723205,0,1414128151932723205,False
1173942824141774849,0,1173942824141774849,False
1198983120009089024,0,1198983120009089024,False
1354291786932314112,0,1354291786932314112,False
37289070,1,37289070,False
823583545100816390,1,823583545100816390,True
1897239480,1,1897239480,False
17378581,1,17378581,False
771408483342282753,1,771408483342282753,False
136572095,1,136572095,False
1114420581955452929,1,1114420581955452929,False
1164291169196675073,1,1164291169196675073,False
1078191404,1,1078191404,False
1523891821,1,1523891821,False
2434162616,1,2434162616,False
128922607,1,128922607,False
435089541,1,435089541,False
1280454331410440192,1,1280454331410440192,False
754913164827959300,1,754913164827959300,False
627227732,1,627227732,False
943589089244319744,1,943589089244319744,False
985412460,1,985412460,False
357682865,1,357682865,False
94267642,1,94267642,False
16337999,1,16337999,False
16302354,1,16302354,False
20647568,1,20647568,False
35974030,1,35974030,False
17130106,1,17130106,False
506905283,1,506905283,False
268854656,1,268854656,False
34065444,1,34065444,False
577469834,1,577469834,False
321159894,1,321159894,False
2680268547,1,2680268547,False
714477321953140736,1,714477321953140736,False
3398197930,1,3398197930,False
1270498549,1,1270498549,False
18989239,1,18989239,False
26642006,1,26642006,False
40443989,1,40443989,False
826226272418283520,1,826226272418283520,False
954929399379480576,2,954929399379480576,False
1358713872228753408,2,1358713872228753408,True
1247522527418646528,2,1247522527418646528,False
1281287782413950976,2,1281287782413950976,False
3893344223,2,3893344223,False
541328418,3,541328418,False
1575692791,3,1575692791,True
1290616326319480832,4,1290616326319480832,False
857187994536693760,4,857187994536693760,True
759155531332390912,4,759155531332390912,False
3222082703,4,3222082703,False
28082697,4,28082697,False
1337690030,4,1337690030,False
1159461133654396932,4,1159461133654396932,False
1295000904891092994,4,1295000904891092994,False
1265067229512679425,4,1265067229512679425,False
1367914897900732420,4,1367914897900732420,False
298129640,4,298129640,False
1315338365965864960,4,1315338365965864960,False
723286820814000128,4,723286820814000128,False
411780032,4,411780032,False
2727522383,4,2727522383,False
3052253427,4,3052253427,False
1176801630223818752,4,1176801630223818752,False
1334952554212503556,4,1334952554212503556,False
248812036,4,248812036,False
1325506749554712576,4,1325506749554712576,False
2552935555,4,2552935555,False
1956403670,4,1956403670,False
20479730,4,20479730,False
1713308120,4,1713308120,False
1428039483354714113,4,1428039483354714113,False
103348556,4,103348556,False
1198940325148057600,5,1198940325148057600,True
1437018229998751746,5,1437018229998751746,False
184926151,5,184926151,False
212229592,5,212229592,False
1192909798670508038,5,1192909798670508038,False
3936050957,5,3936050957,False
1161700993840680961,5,1161700993840680961,False
1176493665616846850,5,1176493665616846850,False
35150939,5,35150939,False
1294673348291702785,5,1294673348291702785,False
2510990164,5,2510990164,False
1594446062,5,1594446062,False
931548174,5,931548174,False
1497563025473261575,5,1497563025473261575,False
1269572899469512705,5,1269572899469512705,False
211925666,5,211925666,False
1457990336,5,1457990336,False
27701048,5,27701048,False
1135231360883404800,5,1135231360883404800,False
1495175213197238272,5,1495175213197238272,False
3002887935,5,3002887935,False
323810330,5,323810330,False
92984487,5,92984487,False
255026517,5,255026517,False
1243542968218370053,5,1243542968218370053,False
1294119392700178432,5,1294119392700178432,False
2533214386,5,2533214386,False
1063240238,5,1063240238,False
1445423720982622212,5,1445423720982622212,False
1482379208802578433,5,1482379208802578433,False
1465073205169827846,12,1465073205169827846,False
1238963583553122305,12,1238963583553122305,True
150618812,12,150618812,False
2991035188,12,2991035188,False
1491965664839585796,12,1491965664839585796,False
4892804919,12,4892804919,False
1313296046,12,1313296046,False
3015479733,12,3015479733,False
3405828073,12,3405828073,False
