Id,Community,Label,Is_author
1501784851640459264,29,1501784851640459264,False
1399533781296549889,29,1399533781296549889,True
2376346133,29,2376346133,False
1139624008138317824,29,1139624008138317824,False
1498811853891325954,29,1498811853891325954,False
1485725236393820165,29,1485725236393820165,False
1200953935604924417,29,1200953935604924417,False
1392877810251751430,29,1392877810251751430,False
1500064846259552257,29,1500064846259552257,False
1438741708372680704,29,1438741708372680704,False
1453070800798502913,29,1453070800798502913,False
21335557,29,21335557,False
1490741333291634693,29,1490741333291634693,False
1179476795051122689,29,1179476795051122689,False
1048167369506508800,29,1048167369506508800,False
963967544150257664,29,963967544150257664,False
894136389775667200,29,894136389775667200,False
3302281261,29,3302281261,False
1408851434406178817,29,1408851434406178817,False
1160163360941494277,29,1160163360941494277,False
1464434679382216704,29,1464434679382216704,False
445638928,29,445638928,False
352636656,29,352636656,False
1469050425194205185,29,1469050425194205185,False
1460166638322528258,29,1460166638322528258,False
1035431461095190528,29,1035431461095190528,False
1164531571342368768,29,1164531571342368768,False
2898807532,29,2898807532,False
1096493588379246593,29,1096493588379246593,False
3184850320,29,3184850320,False
1497850469904961537,29,1497850469904961537,False
1444532966030385157,29,1444532966030385157,False
1222444061782446080,29,1222444061782446080,False
1497819238999932931,29,1497819238999932931,False
1497367687487438850,29,1497367687487438850,False
2236945694,29,2236945694,False
1344100113615114245,29,1344100113615114245,False
1145087141896237056,29,1145087141896237056,False
840687920864493568,29,840687920864493568,False
1483125165978525696,29,1483125165978525696,False
1264762242224066560,29,1264762242224066560,False
1278458415950544896,29,1278458415950544896,False
1472602176497332227,29,1472602176497332227,False
1402685728740499460,29,1402685728740499460,False
921287196153434114,29,921287196153434114,False
1320123048188612608,29,1320123048188612608,False
466019802,29,466019802,False
962398392407207936,29,962398392407207936,False
1287042199272579081,29,1287042199272579081,False
1445643811539980364,29,1445643811539980364,False
875819656291827712,29,875819656291827712,False
195378430,29,195378430,False
1175721111805399040,29,1175721111805399040,False
1425194624033902594,29,1425194624033902594,False
841355123880259586,29,841355123880259586,False
499154202,29,499154202,False
843304464974983168,29,843304464974983168,False
1118411293,29,1118411293,False
1412515656616927237,29,1412515656616927237,False
895036538354110464,29,895036538354110464,False
1213334439939325953,29,1213334439939325953,False
1217914935046483970,29,1217914935046483970,False
1495250856349945857,29,1495250856349945857,False
183825688,29,183825688,False
498231942,29,498231942,False
1094740285723197441,29,1094740285723197441,False
1442958561714348032,29,1442958561714348032,False
132091340,29,132091340,False
518793204,29,518793204,False
2609348947,29,2609348947,False
3074406071,29,3074406071,False
16717352,29,16717352,False
3114180490,29,3114180490,False
1321399545553629184,29,1321399545553629184,False
1412843468477669390,29,1412843468477669390,False
395096466,29,395096466,False
1401460986289197056,29,1401460986289197056,False
88690487,29,88690487,False
936984678619340803,29,936984678619340803,False
4496706377,1,4496706377,False
1358926797203787777,1,1358926797203787777,True
824210047286865920,1,824210047286865920,False
1132790794585296896,1,1132790794585296896,False
1469786708,1,1469786708,False
246341574,1,246341574,False
1143435049821528070,1,1143435049821528070,False
1199026032252203008,1,1199026032252203008,False
1242403676087627777,1,1242403676087627777,False
1067411469267017733,1,1067411469267017733,False
795740188173627393,1,795740188173627393,False
1089930552025776128,1,1089930552025776128,False
775292260506296320,1,775292260506296320,False
1351919339759349760,1,1351919339759349760,False
810978818433359872,38,810978818433359872,False
4173635073,38,4173635073,True
1249996595451416576,38,1249996595451416576,False
62575025,38,62575025,False
3244026676,38,3244026676,False
705384730,38,705384730,False
777217371228430336,38,777217371228430336,False
320556637,38,320556637,False
286781759,38,286781759,False
2568997818,38,2568997818,False
228585026,38,228585026,False
713380729191796736,38,713380729191796736,False
700833867742056448,38,700833867742056448,False
747207321776848896,38,747207321776848896,False
1501295285900824583,38,1501295285900824583,False
890906840208474112,38,890906840208474112,False
1393631163500085248,38,1393631163500085248,False
3699877649,38,3699877649,False
636474632,38,636474632,False
914958234913447936,38,914958234913447936,False
1130100942085545984,38,1130100942085545984,False
24220329,38,24220329,False
370382835,38,370382835,False
819031121593675777,38,819031121593675777,False
395775941,38,395775941,False
1021923493,38,1021923493,False
1427343650745421826,38,1427343650745421826,False
288677871,38,288677871,False
53979136,38,53979136,False
3611023395,38,3611023395,False
798920384,38,798920384,False
3301853172,38,3301853172,False
1380409254285221888,38,1380409254285221888,False
16865015,38,16865015,False
235348418,38,235348418,False
75890740,38,75890740,False
1273395798068387841,38,1273395798068387841,False
3738854359,38,3738854359,False
527989084,38,527989084,False
35138363,38,35138363,False
18552203,38,18552203,False
1257020221,38,1257020221,False
789122773499060224,38,789122773499060224,False
705219632613990400,38,705219632613990400,False
851838640649121792,38,851838640649121792,False
866636064,38,866636064,False
1068239552861691904,38,1068239552861691904,False
1211578075906863104,38,1211578075906863104,False
1427375939311136772,38,1427375939311136772,False
1046627649890725888,38,1046627649890725888,False
1287365638697226244,38,1287365638697226244,False
934583390233382913,38,934583390233382913,False
18201737,38,18201737,False
1090314854,38,1090314854,False
1411333646884159492,38,1411333646884159492,False
1965934140,38,1965934140,False
54641782,38,54641782,False
22071772,38,22071772,False
19085230,38,19085230,False
1102964302229561344,38,1102964302229561344,False
833891865191669764,38,833891865191669764,False
198329472,38,198329472,False
772650329951338496,38,772650329951338496,False
712929244490371072,38,712929244490371072,False
730836444294565888,38,730836444294565888,False
825774193648099328,38,825774193648099328,False
853266186,38,853266186,False
1063555328610988034,38,1063555328610988034,False
1053458811275472897,38,1053458811275472897,False
371696544,38,371696544,False
3101997511,38,3101997511,False
15867375,38,15867375,False
704533123027959813,38,704533123027959813,False
3897559218,38,3897559218,False
2765160932,38,2765160932,False
297797077,38,297797077,False
1893814746,38,1893814746,False
1181296662205157378,38,1181296662205157378,False
119816722,38,119816722,False
1348476749005275137,38,1348476749005275137,False
1281303947857113088,38,1281303947857113088,False
897467638095523840,38,897467638095523840,False
1402983088217485316,38,1402983088217485316,False
92947297,38,92947297,False
230926808,38,230926808,False
1017913508044787712,38,1017913508044787712,False
1105439456,38,1105439456,False
1491913158407036929,38,1491913158407036929,False
1268376691145166849,38,1268376691145166849,False
1226303743504928768,38,1226303743504928768,False
94378883,38,94378883,False
1051262971,38,1051262971,False
3090195654,38,3090195654,False
892428145,38,892428145,False
2385364516,38,2385364516,False
252745002,38,252745002,False
2454321662,38,2454321662,False
498629617,38,498629617,False
530850923,38,530850923,False
433200770,38,433200770,False
1396728175,38,1396728175,False
1468016157810917376,38,1468016157810917376,False
806122,38,806122,False
472108879,38,472108879,False
1187839146091581441,38,1187839146091581441,False
49385541,38,49385541,False
3067715181,38,3067715181,False
759329478770200576,38,759329478770200576,False
1474060564930383873,38,1474060564930383873,False
1511474707,38,1511474707,False
80398898,38,80398898,False
1643797933,38,1643797933,False
1358318807769436161,38,1358318807769436161,False
824318412318916608,38,824318412318916608,False
1211240184987058176,38,1211240184987058176,False
1146662420,38,1146662420,False
1274222054238228480,38,1274222054238228480,False
1127388974127964160,4,1127388974127964160,False
2310195528,38,2310195528,False
1497844897340084227,38,1497844897340084227,False
1024341816030781440,38,1024341816030781440,False
382963585,38,382963585,False
1499216402389114883,38,1499216402389114883,False
41736503,38,41736503,False
312697462,38,312697462,False
964305136070905856,38,964305136070905856,False
832297303625064448,38,832297303625064448,False
33143522,38,33143522,False
744357503702441984,38,744357503702441984,False
1491810013949607943,38,1491810013949607943,False
79652366,38,79652366,False
1163332575676362752,38,1163332575676362752,False
1297566274898333696,38,1297566274898333696,False
904019305515294720,38,904019305515294720,False
1127241989877944320,38,1127241989877944320,False
756110855721349120,38,756110855721349120,False
2565760789,38,2565760789,False
42338316,38,42338316,False
3886150584,38,3886150584,False
1409060058449780739,38,1409060058449780739,False
26684155,38,26684155,False
127368718,38,127368718,False
1465455307040112644,38,1465455307040112644,False
1479280366091476995,38,1479280366091476995,False
1373718804400857090,38,1373718804400857090,False
1433396158290747394,38,1433396158290747394,False
3196746036,38,3196746036,False
572965484,38,572965484,False
18114366,38,18114366,False
26039305,38,26039305,False
1373973063889391621,38,1373973063889391621,False
1459035156677812247,38,1459035156677812247,False
1196889374115483649,38,1196889374115483649,False
2907229039,38,2907229039,False
788803008947556352,38,788803008947556352,False
1261279250365087744,38,1261279250365087744,False
1082288544146575361,38,1082288544146575361,False
800755345933012993,38,800755345933012993,False
1275688593932144641,38,1275688593932144641,False
23547475,38,23547475,False
3003679032,38,3003679032,False
617225308,38,617225308,False
851678533374136321,38,851678533374136321,False
1261131420,38,1261131420,False
1377931976359956480,38,1377931976359956480,False
67646093,38,67646093,False
864027368,38,864027368,False
1206603843649363970,38,1206603843649363970,False
2878095816,38,2878095816,False
38267936,38,38267936,False
1251829776962269184,38,1251829776962269184,False
728117867904794626,38,728117867904794626,False
1329471015798321153,38,1329471015798321153,False
235696645,38,235696645,False
15976575,38,15976575,False
1462883328206454785,38,1462883328206454785,False
24018939,38,24018939,False
1323046068330754049,38,1323046068330754049,False
50044059,38,50044059,False
38293796,38,38293796,False
3423100719,38,3423100719,False
20596565,38,20596565,False
859624365574549504,38,859624365574549504,False
74020734,38,74020734,False
737786236627255297,38,737786236627255297,False
862187624794017792,38,862187624794017792,False
1369321007245373446,38,1369321007245373446,False
887347709937688576,38,887347709937688576,False
1494791365103869954,38,1494791365103869954,False
1080957750572507136,38,1080957750572507136,False
1205739950781739009,38,1205739950781739009,False
1263199629186826241,38,1263199629186826241,False
1154350298254729216,38,1154350298254729216,False
1461892970781757443,38,1461892970781757443,False
491841277,38,491841277,False
623377712,38,623377712,False
698697319575760896,38,698697319575760896,False
900756550775705600,38,900756550775705600,False
1243554372988088320,38,1243554372988088320,False
3080878990,38,3080878990,False
14043522,38,14043522,False
1489953162819739650,38,1489953162819739650,False
1437371123465818125,38,1437371123465818125,False
1479842766465208321,38,1479842766465208321,False
2878723978,38,2878723978,False
568395520,38,568395520,False
1178578425092567040,38,1178578425092567040,False
22553736,38,22553736,False
1270697670923948033,38,1270697670923948033,False
1225110241903247363,38,1225110241903247363,False
850188458362634241,38,850188458362634241,False
613381207,38,613381207,False
1495569502494498819,38,1495569502494498819,False
2178474842,38,2178474842,False
95301872,38,95301872,False
1444278829191610383,38,1444278829191610383,False
1051236577874255872,38,1051236577874255872,False
