Source,Target
1552384668,2569449784
1456365325209976839,2569449784
2467564846,2569449784
1329981066245861376,2569449784
4813076127,2569449784
1174161504725168129,2569449784
204572029,2569449784
245719196,2569449784
73511490,2569449784
1149457938,2569449784
2933434091,2569449784
2288604937,2569449784
879814470,2569449784
113050169,2569449784
1021768562,2569449784
444762893,2569449784
1358991191174430721,2569449784
1299254597106704384,2569449784
334795647,2569449784
196080457,2569449784
876477352125005824,2569449784
1494703880000749583,2569449784
1327723252651798528,2569449784
3091321031,2569449784
1446200464677212161,2569449784
847368302972121091,2569449784
475004145,2569449784
2795259940,2569449784
189843602,2569449784
702055618,2569449784
244547853,2569449784
785199841823469568,2569449784
1339230539262218240,2569449784
10406122,2569449784
751002034481033216,2569449784
1251762329257218048,2569449784
2708208566,2569449784
1898290184,2569449784
1133720540177416193,2569449784
1450048822634295298,2569449784
3954426809,2569449784
1355557622360010764,2569449784
1490162115281305601,2569449784
149763376,2569449784
714086161770233857,2569449784
1468197737271287811,2569449784
4264297743,2569449784
203600796,2569449784
1282056949035606016,2569449784
1375027243,2569449784
1080136322268971008,2569449784
1037000312,2569449784
1058620354183217152,2569449784
2854849324,2569449784
2658243187,2569449784
1422698420,2569449784
232351842,2569449784
252209020,2569449784
795322679637196800,2569449784
1391305629105524736,2569449784
1416499885122199553,2569449784
1499083102689374210,2569449784
1373579916491522048,2569449784
909611458018922497,2569449784
974274879708192768,2569449784
1245409896750878722,2569449784
1352970171867164675,2569449784
1582628738,2569449784
417980154,2569449784
2354573184,2569449784
2278981452,2569449784
223146435,2569449784
1492886275011006469,2569449784
557916521,2569449784
115970284,2569449784
1106777071,2569449784
1498403720820039683,2569449784
46456919,2569449784
1156825478986117120,2569449784
1366872135227088900,2569449784
1499993584208072706,2569449784
1113597912859140096,2569449784
764043362483761152,2569449784
486811349,2569449784
104424252,2569449784
1310041847121752065,2569449784
828289919646830592,2569449784
930909251400355840,2569449784
1430098788576866323,2569449784
4691081492,2569449784
1318635076427698177,2569449784
1433364607217799174,2569449784
928188301269504000,2569449784
1256859847099809794,2569449784
1498648888223453188,2569449784
204174200,2569449784
465311294,2569449784
3103781204,2569449784
21188789,2569449784
2571676149,2569449784
49058439,2569449784
861311247089881088,2569449784
1421883799139401737,2569449784
813136916916957185,2569449784
1490815221711007744,2569449784
575015377,2569449784
46845178,2569449784
1484510573589143552,2569449784
890053712131108865,2569449784
979247956154114050,2569449784
133155321,2569449784
1441978839165325312,2569449784
1330573415883878400,2569449784
828185103641698304,2569449784
1246668443857887233,2569449784
2825848601,2569449784
2540578632,2569449784
1480744024839499776,2569449784
38765928,2569449784
3001528749,2569449784
1136909362079981570,2569449784
830786350118993920,2569449784
2234642330,2569449784
1344257178308407297,2569449784
