Source,Target,like,retweet,both
1499695897000787969,1313158399425683457,True,True,True
306032639,1313158399425683457,True,False,False
1262875725566222337,1313158399425683457,True,False,False
1498671316861390854,1313158399425683457,True,False,False
2299996102,1313158399425683457,True,False,False
21500850,1313158399425683457,True,False,False
2245296941,1313158399425683457,True,False,False
1176388784172261376,1313158399425683457,True,False,False
2214584126,1313158399425683457,True,False,False
1480988116039213062,1313158399425683457,True,False,False
952278800712327169,1313158399425683457,True,False,False
42981601,1313158399425683457,True,False,False
714742471,1313158399425683457,True,False,False
907940824121528321,1313158399425683457,True,True,True
1497258368834154500,1313158399425683457,True,False,False
623732328,1313158399425683457,True,False,False
1447826236651229187,1313158399425683457,True,False,False
1039655818147315712,1313158399425683457,True,False,False
2842239743,1313158399425683457,True,False,False
1497622816002396162,1313158399425683457,True,False,False
31501606,1313158399425683457,True,False,False
53876198,1313158399425683457,True,False,False
1497539177935687681,1313158399425683457,True,False,False
4909347513,1313158399425683457,True,False,False
1176274314036961280,1313158399425683457,True,False,False
3316242587,1313158399425683457,True,True,True
1491126288223932416,1313158399425683457,True,False,False
1351571935,1313158399425683457,True,False,False
840053634,1313158399425683457,True,False,False
121840913,1313158399425683457,True,False,False
1499489978304405508,1313158399425683457,True,False,False
306439348,1313158399425683457,True,False,False
1634314988,1313158399425683457,True,False,False
1466488286948511750,1313158399425683457,True,False,False
4290912978,1313158399425683457,True,False,False
1425582472142770180,1313158399425683457,True,False,False
1561499780,1313158399425683457,True,False,False
1182730005513756673,1313158399425683457,True,False,False
1497706390168690691,1313158399425683457,True,False,False
1492911166477291529,1313158399425683457,True,False,False
134410458,1313158399425683457,True,True,True
1494358675678449671,1313158399425683457,True,False,False
3063886144,1313158399425683457,True,False,False
1268879402613473281,1313158399425683457,True,False,False
1459574048942350338,1313158399425683457,True,False,False
1124868755992076288,1313158399425683457,True,False,False
1046351982213107712,1313158399425683457,True,False,False
41629878,1313158399425683457,True,False,False
924575083884109824,1313158399425683457,True,False,False
746246139930886145,1313158399425683457,True,False,False
1265502538025046020,1313158399425683457,True,False,False
4896494903,1313158399425683457,True,False,False
303425909,1313158399425683457,True,False,False
3100566336,1313158399425683457,True,False,False
1245722985559920640,1313158399425683457,True,False,False
1380867679557410817,1313158399425683457,True,False,False
483426487,1313158399425683457,True,False,False
893243378598641664,1313158399425683457,True,False,False
1497359263374745601,1313158399425683457,True,True,True
1497144425365090304,1313158399425683457,True,False,False
189279182,1313158399425683457,True,False,False
93266951,1313158399425683457,True,False,False
583147106,1313158399425683457,True,False,False
1497931953999425536,1313158399425683457,True,False,False
1228775673168191488,1313158399425683457,True,False,False
1305834762263691266,1313158399425683457,True,False,False
1059543218080092166,1313158399425683457,True,False,False
719455405689217024,1313158399425683457,True,False,False
1496784929191047171,1313158399425683457,True,False,False
922725998352830464,1313158399425683457,True,False,False
4923792125,1313158399425683457,True,False,False
2833765237,1313158399425683457,True,False,False
252039120,1313158399425683457,True,False,False
2469733908,1313158399425683457,True,False,False
1273260832353333253,1313158399425683457,True,False,False
1072577951177293825,1313158399425683457,True,False,False
1340113955893686272,1313158399425683457,True,False,False
1499849343259525125,1313158399425683457,True,False,False
1488976630374617093,1313158399425683457,True,False,False
1498403824276754432,1313158399425683457,True,False,False
394346382,1313158399425683457,True,True,True
1181500317784924160,1313158399425683457,True,True,True
35759123,1313158399425683457,True,False,False
1380931612842590215,1313158399425683457,True,False,False
2398567826,1313158399425683457,True,False,False
2730857884,1313158399425683457,True,False,False
989895193074851840,1313158399425683457,True,False,False
916549787964633088,1313158399425683457,True,False,False
831466256494628865,1313158399425683457,True,False,False
102174612,1313158399425683457,True,False,False
1313562446003679239,1313158399425683457,True,True,True
3318339288,1313158399425683457,True,False,False
2269561837,1313158399425683457,True,False,False
704980084415930368,1313158399425683457,True,True,True
2788619687,1313158399425683457,True,True,True
29565620,1313158399425683457,True,False,False
3046758406,1313158399425683457,True,False,False
1497566902503235592,1313158399425683457,True,False,False
961019324164132865,1313158399425683457,True,True,True
1208542686,1313158399425683457,True,False,False
42239245,1313158399425683457,True,False,False
1382007274831556613,1313158399425683457,True,True,True
51421970,1313158399425683457,True,False,False
1011348019193802753,1313158399425683457,True,False,False
1305856446052139009,1313158399425683457,True,False,False
3380895028,1313158399425683457,True,False,False
1488282447972376579,1313158399425683457,True,False,False
1102649035582779393,1313158399425683457,True,False,False
1498749213852807176,1313158399425683457,True,False,False
1235147017195868160,1313158399425683457,True,False,False
1497656985038299137,1313158399425683457,True,False,False
18894385,1313158399425683457,True,False,False
1291022428613816320,1313158399425683457,True,False,False
851524125671739392,1313158399425683457,True,False,False
1395700773019848707,1313158399425683457,True,False,False
1172756900,1313158399425683457,True,False,False
1492260819731726342,1313158399425683457,True,False,False
1477686804346195980,1313158399425683457,True,False,False
1427616690813145098,1313158399425683457,True,True,True
1499498509904580612,1313158399425683457,True,False,False
1317497822426632193,1313158399425683457,True,False,False
1482785768842137602,1313158399425683457,True,False,False
4272357335,1313158399425683457,True,False,False
1499119932474159108,1313158399425683457,True,False,False
3527023157,1313158399425683457,True,False,False
1485536951369445381,1313158399425683457,True,False,False
1426147793157111813,1313158399425683457,True,False,False
938852892177518592,1313158399425683457,True,False,False
1497907401537826819,1313158399425683457,True,False,False
1483830253919342593,1313158399425683457,True,False,False
850774314098053120,1313158399425683457,True,False,False
1414449411204206598,1313158399425683457,True,False,False
1024020583082848257,1313158399425683457,True,False,False
1179727112,1313158399425683457,True,False,False
1208364774188339200,1313158399425683457,True,False,False
4888158395,1313158399425683457,True,False,False
1349754129216749568,1313158399425683457,True,False,False
1497339503295569929,1313158399425683457,True,False,False
1498929695903129600,1313158399425683457,True,False,False
1097593739571314688,1313158399425683457,True,False,False
169917444,1313158399425683457,True,False,False
1496560569146658818,1313158399425683457,True,False,False
304521792,1313158399425683457,True,False,False
1497910696276865026,1313158399425683457,True,True,True
1368521971562999808,1313158399425683457,True,False,False
1496919589502042117,1313158399425683457,True,False,False
2362227812,1313158399425683457,True,False,False
1240470059446865925,1313158399425683457,True,False,False
872083744731082752,1313158399425683457,True,False,False
1489064788152012801,1313158399425683457,True,False,False
37446627,1313158399425683457,True,True,True
930765659222499328,1313158399425683457,True,False,False
1424453376448901125,1313158399425683457,True,False,False
314538497,1313158399425683457,True,False,False
802446802314260480,1313158399425683457,True,False,False
1499840709632876545,1313158399425683457,True,True,True
747770653,1313158399425683457,True,False,False
1065601400418287616,1313158399425683457,True,False,False
916679524292681728,1313158399425683457,True,False,False
1242157684415025154,1313158399425683457,True,False,False
1498789700382900224,1313158399425683457,True,False,False
2157423301,1313158399425683457,True,False,False
1497438764431335424,1313158399425683457,True,False,False
1326466162918649857,1313158399425683457,True,False,False
1454299694272745473,1313158399425683457,True,False,False
1509852750,1313158399425683457,True,False,False
1435353605738012674,1313158399425683457,True,False,False
65638502,1313158399425683457,True,True,True
2180635758,1313158399425683457,True,False,False
1916756516,1313158399425683457,True,False,False
1497697595203932171,1313158399425683457,True,False,False
1469632572120571910,1313158399425683457,True,False,False
755390395912028160,1313158399425683457,True,False,False
940989426724896769,1313158399425683457,True,False,False
874284174898855937,1313158399425683457,True,False,False
1457094013387948042,1313158399425683457,True,False,False
1022094790593269760,1313158399425683457,True,False,False
1466647170199834632,1313158399425683457,True,False,False
2733113434,1313158399425683457,True,False,False
1497918814771720192,1313158399425683457,True,False,False
88982715,1313158399425683457,True,False,False
1318551662139756548,1313158399425683457,True,False,False
815565851353116672,1313158399425683457,True,False,False
1493333361665921025,1313158399425683457,True,False,False
1443738772085121025,1313158399425683457,True,False,False
1437168828,1313158399425683457,True,True,True
1460996865776918537,1313158399425683457,True,False,False
1177717467084398593,1313158399425683457,True,False,False
1386737462567899139,1313158399425683457,True,False,False
1510955922,1313158399425683457,True,False,False
1204160732457242629,1313158399425683457,True,False,False
1497035041037340674,1313158399425683457,True,False,False
747115816206876672,1313158399425683457,True,False,False
1320770076136640513,1313158399425683457,True,False,False
2367544226,1313158399425683457,True,False,False
1339877122719035392,1313158399425683457,True,False,False
1029296635,1313158399425683457,True,False,False
3178731994,1313158399425683457,True,False,False
746804905642450944,1313158399425683457,True,False,False
409481688,1313158399425683457,True,False,False
1297848030171996160,1313158399425683457,True,False,False
1435218589137526790,1313158399425683457,True,False,False
1945024957,1313158399425683457,True,False,False
1292185664738525184,1313158399425683457,True,False,False
3335835149,1313158399425683457,True,False,False
1148973187188822018,1313158399425683457,True,False,False
1322257289932345346,1313158399425683457,True,False,False
1497548158796275716,1313158399425683457,True,False,False
991232300175290369,1313158399425683457,True,False,False
947941744846491648,1313158399425683457,True,False,False
247023045,1313158399425683457,True,False,False
1416377161032912900,1313158399425683457,True,False,False
1497987794718933001,1313158399425683457,True,False,False
499253543,1313158399425683457,True,False,False
1287093910704132096,1313158399425683457,True,False,False
1481921838834143234,1313158399425683457,True,False,False
1141048355738521600,1313158399425683457,True,False,False
896398426446987264,1313158399425683457,True,False,False
896648737090658305,1313158399425683457,True,False,False
1494302482947792896,1313158399425683457,True,False,False
731073944128761856,1313158399425683457,True,False,False
813700892,1313158399425683457,True,False,False
1096602705869619208,1313158399425683457,True,True,True
1426870796853686274,1313158399425683457,True,False,False
1497703467233775626,1313158399425683457,True,False,False
69901110,1313158399425683457,True,False,False
1497872545475096576,1313158399425683457,True,False,False
1428063000464867328,1313158399425683457,True,False,False
823641592917590016,1313158399425683457,True,False,False
1222160683413970946,1313158399425683457,True,False,False
1232394547465945092,1313158399425683457,True,False,False
71671370,1313158399425683457,True,False,False
34739233,1313158399425683457,True,True,True
1497091601222582278,1313158399425683457,True,False,False
15266313,1313158399425683457,True,False,False
1489247604034584580,1313158399425683457,True,False,False
22303554,1313158399425683457,True,False,False
1499823591726190593,1313158399425683457,True,True,True
1496779483877191680,1313158399425683457,True,False,False
1496889161638289413,1313158399425683457,True,False,False
1175171465827823618,1313158399425683457,True,False,False
1169436603808387074,1313158399425683457,True,False,False
709637506711609344,1313158399425683457,True,False,False
353881886,1313158399425683457,True,False,False
1084844646646378496,1313158399425683457,True,True,True
23951264,1313158399425683457,True,False,False
1417470950728155171,1313158399425683457,True,False,False
1084170658009964544,1313158399425683457,True,False,False
2991755752,1313158399425683457,True,False,False
855147300,1313158399425683457,True,False,False
1464334488306073609,1313158399425683457,True,True,True
1496737024648359941,1313158399425683457,True,False,False
1354379503414505472,1313158399425683457,True,False,False
1497976917739331597,1313158399425683457,True,False,False
1499545979032412162,1313158399425683457,True,False,False
1460622100859920384,1313158399425683457,True,False,False
1267528815082946560,1313158399425683457,True,False,False
1498609305112780800,1313158399425683457,True,False,False
1092269895478374401,1313158399425683457,True,False,False
1469689501425537024,1313158399425683457,True,False,False
1491151268429053961,1313158399425683457,True,False,False
1427172281755840517,1313158399425683457,True,False,False
310320081,1313158399425683457,True,False,False
1496818535682740230,1313158399425683457,True,False,False
1033601006112829440,1313158399425683457,True,False,False
1056495934081769472,1313158399425683457,True,False,False
1497206445636562946,1313158399425683457,True,True,True
1483837596006592519,1313158399425683457,True,False,False
1443262099963133957,1313158399425683457,True,False,False
350173735,1313158399425683457,True,False,False
953439654,1313158399425683457,True,False,False
1498568290016403459,1313158399425683457,True,False,False
1420435128308862976,1313158399425683457,True,False,False
2985011277,1313158399425683457,True,False,False
997652901987323905,1313158399425683457,True,True,True
1499828042742566919,1313158399425683457,True,False,False
1499427869323407367,1313158399425683457,True,False,False
950611564805087233,1313158399425683457,True,False,False
1381209685,1313158399425683457,True,False,False
307594362,1313158399425683457,True,False,False
137105848,1313158399425683457,True,False,False
133452831,1313158399425683457,True,False,False
414051786,1313158399425683457,True,False,False
959764135469862912,1313158399425683457,True,False,False
2157689605,1313158399425683457,True,False,False
434820081,1313158399425683457,True,False,False
1916348004,1313158399425683457,True,False,False
1387994220107993088,1313158399425683457,True,False,False
1272980809746649088,1313158399425683457,True,False,False
1423212328930131972,1313158399425683457,True,False,False
1113929965081382912,1313158399425683457,True,False,False
1492029641665957890,1313158399425683457,True,False,False
1498009086650109954,1313158399425683457,True,False,False
1484208184373829633,1313158399425683457,True,False,False
1439325318834233345,1313158399425683457,True,False,False
914795879353208832,1313158399425683457,True,False,False
924963530,1313158399425683457,True,False,False
1266820558001487872,1313158399425683457,True,False,False
1446544719400644608,1313158399425683457,True,False,False
1446165540536393757,1313158399425683457,True,False,False
1497630350968688645,1313158399425683457,True,False,False
1203712682962145281,1313158399425683457,True,False,False
1217335055774732288,1313158399425683457,True,True,True
379921268,1313158399425683457,True,False,False
38631245,1313158399425683457,True,False,False
1278987959879061504,1313158399425683457,True,False,False
1282219664999878657,1313158399425683457,True,False,False
1497673151194484747,1313158399425683457,True,False,False
1130143430733123586,1313158399425683457,True,False,False
1158564314,1313158399425683457,True,True,True
2795637728,1313158399425683457,True,False,False
1417220572438802435,1313158399425683457,True,False,False
1389898126970994690,1313158399425683457,True,True,True
964790509519634432,1313158399425683457,True,False,False
3341830395,1313158399425683457,True,False,False
2789328987,1313158399425683457,True,False,False
1402595690,1313158399425683457,True,False,False
867640479118016512,1313158399425683457,True,False,False
20143382,1313158399425683457,True,False,False
1226150585222811648,1313158399425683457,True,False,False
1390032257394561026,1313158399425683457,True,False,False
1057356248155389953,1313158399425683457,True,False,False
1383792398216568843,1313158399425683457,True,False,False
1038889665644974080,1313158399425683457,True,False,False
1300732630212718592,1313158399425683457,True,False,False
193404191,1313158399425683457,True,False,False
3327783520,1313158399425683457,True,False,False
1300811992530382850,1313158399425683457,True,False,False
45163828,1313158399425683457,True,False,False
1372300784,1313158399425683457,True,False,False
1247143068018642947,1313158399425683457,True,False,False
1497258263288684551,1313158399425683457,True,False,False
1468129076506415107,1313158399425683457,True,False,False
25042580,1313158399425683457,True,False,False
1499735635153797123,1313158399425683457,True,False,False
712929244490371072,1313158399425683457,True,False,False
1124009769419800577,1313158399425683457,True,False,False
1483854746129776647,1313158399425683457,True,True,True
1477250579445342209,1313158399425683457,True,False,False
1497545881612021764,1313158399425683457,True,False,False
1497336850901614598,1313158399425683457,True,False,False
2942869035,1313158399425683457,True,False,False
1045748172318957568,1313158399425683457,True,False,False
1149080102547755008,1313158399425683457,True,False,False
2714359169,1313158399425683457,True,False,False
885946852532768768,1313158399425683457,True,False,False
2882505003,1313158399425683457,True,False,False
1497874886819205122,1313158399425683457,True,False,False
1494608192965386247,1313158399425683457,True,True,True
1401301667161677825,1313158399425683457,True,False,False
1497939132538310667,1313158399425683457,True,False,False
195693411,1313158399425683457,True,False,False
1479426892063072258,1313158399425683457,True,False,False
2378520662,1313158399425683457,True,False,False
1156073363988611072,1313158399425683457,True,False,False
1222609440,1313158399425683457,True,False,False
1144755666118201349,1313158399425683457,True,False,False
1063730070332866562,1313158399425683457,True,False,False
790182411753689089,1313158399425683457,True,False,False
1347329709697163264,1313158399425683457,True,True,True
1375136704672186370,1313158399425683457,True,False,False
1498308591308181518,1313158399425683457,True,False,False
596991012,1313158399425683457,True,False,False
790254702541799424,1313158399425683457,True,False,False
234171645,1313158399425683457,True,False,False
1495514191708491778,1313158399425683457,True,False,False
1382608720073523202,1313158399425683457,True,False,False
776483786066460673,1313158399425683457,True,False,False
39219215,1313158399425683457,True,False,False
1339830124649189376,1313158399425683457,True,False,False
1433616763523059714,1313158399425683457,True,False,False
1292499121417461760,1313158399425683457,True,False,False
830292170980601856,1313158399425683457,True,False,False
2631360394,1313158399425683457,True,False,False
1279994474,1313158399425683457,True,False,False
1303070711507017728,1313158399425683457,True,False,False
1257166555076366338,1313158399425683457,True,True,True
361466928,1313158399425683457,True,False,False
347304762,1313158399425683457,True,False,False
1051072979629723648,1313158399425683457,True,False,False
1497268301474504707,1313158399425683457,True,False,False
916768436499468290,1313158399425683457,True,False,False
1279124142135091202,1313158399425683457,True,False,False
2492296560,1313158399425683457,True,False,False
2178653180,1313158399425683457,True,False,False
1446468848383823873,1313158399425683457,True,False,False
1295975664139382784,1313158399425683457,True,False,False
1262703217697153024,1313158399425683457,True,False,False
1498142812369473544,1313158399425683457,True,False,False
1467567711840526336,1313158399425683457,True,False,False
1187039461877567490,1313158399425683457,True,False,False
1497737739520851972,1313158399425683457,True,False,False
1498012817089249291,1313158399425683457,True,False,False
2484551792,1313158399425683457,True,False,False
1245244614547632130,1313158399425683457,True,False,False
1189468572055146496,1313158399425683457,True,False,False
1360568452965146628,1313158399425683457,True,False,False
1480806550507823105,1313158399425683457,True,False,False
995033312879087622,1313158399425683457,True,False,False
1197557081114660865,1313158399425683457,True,False,False
1428918456,1313158399425683457,True,False,False
957146472,1313158399425683457,True,False,False
925609800079216640,1313158399425683457,True,False,False
1165148598,1313158399425683457,True,False,False
711627457149988864,1313158399425683457,True,False,False
1324309608714899458,1313158399425683457,True,False,False
3336927813,1313158399425683457,True,False,False
1366521557544239105,1313158399425683457,True,False,False
886318700592324610,1313158399425683457,True,False,False
1039629406220832773,1313158399425683457,True,False,False
1266742691456573441,1313158399425683457,True,False,False
304599081,1313158399425683457,True,False,False
1386676641800232960,1313158399425683457,True,False,False
272338336,1313158399425683457,True,False,False
171189510,1313158399425683457,True,False,False
1337380228059041796,1313158399425683457,True,False,False
1496821062436331521,1313158399425683457,True,False,False
1387431908477308930,1313158399425683457,True,False,False
1439991001901318149,1313158399425683457,True,False,False
22866464,1313158399425683457,True,False,False
1497505110401949700,1313158399425683457,True,False,False
4704844340,1313158399425683457,True,False,False
42220127,1313158399425683457,True,False,False
1441857482075172869,1313158399425683457,True,False,False
216420820,1313158399425683457,True,False,False
1482755106965803008,1313158399425683457,True,False,False
3194463168,1313158399425683457,True,False,False
1408490897273151499,1313158399425683457,True,True,True
1272368624842477568,1313158399425683457,True,False,False
1340703581549293568,1313158399425683457,True,False,False
1489090869462544391,1313158399425683457,True,False,False
7808742,1313158399425683457,True,False,False
4727096014,1313158399425683457,True,False,False
1438797429558718471,1313158399425683457,True,False,False
2901190132,1313158399425683457,True,False,False
1455551222371524620,1313158399425683457,True,False,False
1129321835101708288,1313158399425683457,True,False,False
1438137988039458821,1313158399425683457,True,False,False
1473388501181734913,1313158399425683457,True,False,False
453387390,1313158399425683457,True,False,False
1041396396052627457,1313158399425683457,True,False,False
1054112122853044224,1313158399425683457,True,False,False
1496169289811906565,1313158399425683457,True,False,False
241967430,1313158399425683457,True,False,False
1272270584529944581,1313158399425683457,True,False,False
1060707505897119744,1313158399425683457,True,False,False
1293129041403412482,1313158399425683457,True,False,False
1497324594050617350,1313158399425683457,True,False,False
1499542526021316614,1313158399425683457,True,False,False
1476099423851720708,1313158399425683457,True,False,False
1306670455756132352,1313158399425683457,True,False,False
700704279196262400,1313158399425683457,True,False,False
1420414986292142081,1313158399425683457,True,False,False
1479183850987266049,1313158399425683457,True,False,False
1481674000879460352,1313158399425683457,True,True,True
1468643254157537283,1313158399425683457,True,False,False
1444576257992237062,1313158399425683457,True,False,False
90619018,1313158399425683457,True,False,False
3257907728,1313158399425683457,True,False,False
1214830119484833792,1313158399425683457,True,False,False
1498150408421875716,1313158399425683457,True,False,False
324746604,1313158399425683457,True,False,False
1471632818858041347,1313158399425683457,True,False,False
1333553360386011136,1313158399425683457,True,False,False
948098461,1313158399425683457,True,False,False
956626254,1313158399425683457,True,False,False
1144236273697210371,1313158399425683457,True,False,False
862353179203305474,1313158399425683457,True,False,False
1396810897964900356,1313158399425683457,True,False,False
1217795305850245120,1313158399425683457,True,False,False
50949908,1313158399425683457,True,False,False
3157441474,1313158399425683457,True,False,False
112461349,1313158399425683457,True,False,False
1494486641448140802,1313158399425683457,True,False,False
1081293539642875905,1313158399425683457,True,False,False
1393008520694538241,1313158399425683457,True,False,False
1125127119145766917,1313158399425683457,True,False,False
1497892384994115584,1313158399425683457,True,False,False
150517734,1313158399425683457,True,False,False
153866521,1313158399425683457,True,False,False
1427978905080655876,1313158399425683457,True,True,True
1487897550405480452,1313158399425683457,True,False,False
512545267,1313158399425683457,True,False,False
436906156,1313158399425683457,True,False,False
1497073295119765530,1313158399425683457,True,False,False
1421981954216431623,1313158399425683457,True,False,False
1448934260858032162,1313158399425683457,True,False,False
714761820561620993,1313158399425683457,True,False,False
55185434,1313158399425683457,True,False,False
1499726517022175236,1313158399425683457,True,False,False
432484185,1313158399425683457,True,False,False
3132643208,1313158399425683457,True,False,False
1047879445795692544,1313158399425683457,True,False,False
60262565,1313158399425683457,True,False,False
1304709531155353600,1313158399425683457,True,False,False
1120887571054309376,1313158399425683457,True,True,True
466476482,1313158399425683457,True,False,False
1207554858699677696,1313158399425683457,True,False,False
1419867798319341571,1313158399425683457,True,False,False
1058498538,1313158399425683457,True,True,True
2804943842,1313158399425683457,True,False,False
1497582218021117952,1313158399425683457,True,False,False
1022530710144466944,1313158399425683457,True,False,False
1326701126591238146,1313158399425683457,True,False,False
815992125468905473,1313158399425683457,True,False,False
1320314242554302464,1313158399425683457,True,False,False
1418774320839467008,1313158399425683457,True,False,False
1044999595,1313158399425683457,True,False,False
798207046835380224,1313158399425683457,True,False,False
2718445502,1313158399425683457,True,False,False
1216190507115859970,1313158399425683457,True,False,False
1459144748883718160,1313158399425683457,True,False,False
1429461677762924553,1313158399425683457,True,False,False
734762290722000896,1313158399425683457,True,False,False
1394498703608659979,1313158399425683457,True,False,False
1197057268765876224,1313158399425683457,True,False,False
2399382162,1313158399425683457,True,False,False
1445859893081214978,1313158399425683457,True,False,False
855041566444064769,1313158399425683457,True,False,False
400707468,1313158399425683457,True,False,False
2984675485,1313158399425683457,True,False,False
1343102316182835201,1313158399425683457,True,False,False
1450516796268851206,1313158399425683457,True,False,False
1365343928,1313158399425683457,True,False,False
1159058680689639424,1313158399425683457,True,False,False
805409475943223297,1313158399425683457,True,False,False
462413835,1313158399425683457,True,False,False
1486025043998085126,1313158399425683457,True,False,False
18635512,1313158399425683457,True,True,True
1497651830666534917,1313158399425683457,True,False,False
1466300948427464706,1313158399425683457,True,True,True
1208365102283530241,1313158399425683457,True,False,False
557691884,1313158399425683457,True,False,False
1392837036999073797,1313158399425683457,True,False,False
1601642186,1313158399425683457,True,False,False
770016724280279041,1313158399425683457,True,False,False
1082700670615064586,1313158399425683457,True,False,False
1497593313922330626,1313158399425683457,True,False,False
512780757,1313158399425683457,True,False,False
1163215290,1313158399425683457,True,True,True
1464575907289518081,1313158399425683457,True,False,False
1146493401451229185,1313158399425683457,True,False,False
222792452,1313158399425683457,True,False,False
3099341745,1313158399425683457,True,False,False
1489872706908659715,1313158399425683457,True,False,False
3239722331,1313158399425683457,True,False,False
1214587867814645760,1313158399425683457,True,False,False
232188075,1313158399425683457,True,False,False
1488184177015066631,1313158399425683457,True,False,False
1355122825300992000,1313158399425683457,True,False,False
1473884138746920962,1313158399425683457,True,False,False
1208225580816027648,1313158399425683457,True,False,False
1496877290826911754,1313158399425683457,True,False,False
3014530882,1313158399425683457,True,False,False
1230754668126466051,1313158399425683457,True,False,False
1497825715063906304,1313158399425683457,True,False,False
1487015250952130562,1313158399425683457,True,False,False
1497616476144128005,470915474,True,False,False
1478128394814562316,470915474,True,False,False
116948889,470915474,True,False,False
1326888189223706625,470915474,True,False,False
1079238952333107200,470915474,True,False,False
1469618149028818948,470915474,True,False,False
152844543,470915474,True,False,False
835032951167471617,470915474,True,False,False
1431974606689161222,470915474,True,False,False
1488810924945420288,470915474,True,False,False
1488922102593994756,470915474,True,False,False
4798173021,470915474,True,True,True
1428397258517540868,470915474,True,False,False
1459893187900678144,470915474,True,False,False
700519167481536514,470915474,True,False,False
2769053865,470915474,True,False,False
2409714929,470915474,True,False,False
1236848606730047488,470915474,True,False,False
1468636518738980864,470915474,True,False,False
1654591398,470915474,True,False,False
1105689373784399872,470915474,True,False,False
1496755357300838403,470915474,True,False,False
1236419363948965889,3218819892,True,False,False
1312468919475744769,3218819892,True,False,False
1423252739140816897,3218819892,True,False,False
1497283121666002950,3218819892,True,False,False
1167054070890336257,3218819892,True,False,False
1022197059393400833,3218819892,True,False,False
833353169660952576,3218819892,True,False,False
822925056414203906,3218819892,True,False,False
1498291640842215432,3218819892,True,False,False
1439272654792536068,3218819892,True,False,False
1501841920217296901,3218819892,True,True,True
1539143869,3218819892,True,False,False
284182933,3218819892,True,True,True
1433098143982358543,3218819892,True,False,False
1259816940844937217,3218819892,True,True,True
1498804553701105671,3218819892,True,False,False
1294608276433317888,3218819892,True,False,False
3220744219,3218819892,True,False,False
1464498366314860546,3218819892,True,False,False
741981096183779328,3218819892,True,False,False
1275646257206263810,3218819892,True,False,False
136854929,3218819892,True,False,False
282136868,3218819892,True,False,False
3862293133,3218819892,True,False,False
257148892,3218819892,True,False,False
1319682390453878787,3218819892,True,False,False
3050234529,3218819892,True,True,True
1011688721626869761,3218819892,True,False,False
1435689190998437888,3218819892,True,False,False
1346932028386779144,3218819892,True,False,False
1498653870091874307,3218819892,True,False,False
1493708133612625929,3218819892,True,False,False
1113759198,3218819892,True,False,False
1431338034558119939,3218819892,True,False,False
77969260,3218819892,True,False,False
3403696336,3218819892,True,False,False
30713355,3218819892,True,False,False
86361064,3218819892,True,False,False
496107645,3218819892,True,False,False
3085542666,3218819892,True,False,False
1499144081406050307,3218819892,True,False,False
26228493,3218819892,True,False,False
392650638,3218819892,True,False,False
1496786188165918721,3218819892,True,False,False
403421423,3218819892,True,False,False
1480092843712598019,3218819892,True,False,False
1352248558410469378,3218819892,True,False,False
1271373030782984192,3218819892,True,False,False
20902705,3218819892,True,False,False
1043406914,3218819892,True,False,False
2279708858,3218819892,True,False,False
722376193232609280,3218819892,True,False,False
1378755235418681344,3218819892,True,True,True
1267921361491591169,3218819892,True,False,False
15698110,3218819892,True,False,False
1085088013158211584,3218819892,True,False,False
1395352362,3218819892,True,False,False
1242946620028788737,3218819892,True,False,False
788852155163607040,3218819892,True,True,True
1466426896615411723,3218819892,True,False,False
958493736,3218819892,True,False,False
1499196274901405702,3218819892,True,False,False
850148074831966209,3218819892,True,True,True
934745179650654208,3218819892,True,False,False
1499009604210118660,3218819892,True,False,False
773105257811501056,3218819892,True,False,False
1292785647179182080,3218819892,True,False,False
2865372388,3218819892,True,False,False
223815521,3218819892,True,False,False
1112885818979385344,3218819892,True,False,False
1469093591276408833,3218819892,True,False,False
845537923885928449,3218819892,True,False,False
936073877704159234,3218819892,True,False,False
1498445022571778049,3218819892,True,False,False
1496733271945879553,3218819892,True,False,False
1498459692162596869,3218819892,True,True,True
265659190,3218819892,True,False,False
1413090636,3218819892,True,False,False
1139506321273884672,3218819892,True,False,False
1458550671444254724,3218819892,True,False,False
1497271081232646155,3218819892,True,False,False
1389852308914249728,3218819892,True,False,False
1455993665495699465,3218819892,True,False,False
1432019179,3218819892,True,False,False
392207105,3218819892,True,True,True
1092850320797884416,3218819892,True,False,False
1289588334046609408,3218819892,True,False,False
40661960,3218819892,True,False,False
751023354,3218819892,True,False,False
977411725980061696,3218819892,True,False,False
1260158204668936192,3218819892,True,False,False
20848543,3218819892,True,False,False
1333125558977392641,3218819892,True,False,False
4636567715,3218819892,True,False,False
823027816128253952,3218819892,True,False,False
1309473041571868672,3218819892,True,False,False
1038370013063860225,3218819892,True,False,False
1500244999824453632,3218819892,True,False,False
540268224,3218819892,True,False,False
723738628741013504,3218819892,True,False,False
1498037413142319104,3218819892,True,False,False
2547075498,3218819892,True,False,False
1425126294853980171,3218819892,True,False,False
124838346,3218819892,True,True,True
46705068,3218819892,True,False,False
735761200164675585,3218819892,True,False,False
838665439,3218819892,True,False,False
1072783172285464576,3218819892,True,False,False
30868352,3218819892,True,False,False
987789509256499201,3218819892,True,False,False
1212825648403632129,3218819892,True,False,False
14364068,3218819892,True,False,False
1102227791809073152,3218819892,True,False,False
69981013,3218819892,True,False,False
1223641338115186690,3218819892,True,False,False
1481685344236060679,3218819892,True,False,False
1225892854825967617,3218819892,True,False,False
