,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
736,1235244517307166725,591,1235244517307166725,True,InformazioneA,False,952.0,102.0,11694.0
737,1500410013164187649,539,1500410013164187649,True,LHirich,False,0.0,8.0,7.0
738,1251947750272442372,591,1251947750272442372,True,LoveWorld_Peopl,False,2101.0,2966.0,13128.0
739,360164560,591,360164560,True,SyriaArchives,False,672.0,2651.0,4955.0
740,1457417072271507460,539,1457417072271507460,True,thenoisenft,False,1636.0,4996.0,2714.0
741,701420647323406336,426,701420647323406336,True,paul_cabalar,False,353.0,4959.0,3412.0
742,2465958361,426,2465958361,True,eshaLegal,False,29390.0,1176.0,246457.0
743,3021273576,591,3021273576,True,RocklineAdv,False,270.0,227.0,33565.0
744,1392129373143142411,704,1392129373143142411,True,AkbarKh83841986,False,15.0,61.0,460.0
745,4462778176,426,4462778176,True,Hugh_Hustler,False,1.0,54.0,27.0
746,705011648558473220,426,705011648558473220,True,istvan_ujhelyi,True,3692.0,1391.0,2509.0
747,17499394,539,17499394,True,joegarofoli,True,12523.0,3659.0,31560.0
748,4767528991,643,4767528991,True,TelanganaToday,True,255302.0,0.0,154159.0
749,1213599977152270336,426,1213599977152270336,True,victoramle,False,14.0,22.0,114.0
750,1266988434,426,1266988434,True,defensesentinel,False,11797.0,62.0,2304.0
751,326657615,426,326657615,True,arsact1517,False,247.0,124.0,35102.0
752,711972358882459648,643,711972358882459648,True,NEsorZhelev,False,8.0,26.0,766.0
753,702613776093339648,426,702613776093339648,True,NatalievanRooy,False,3007.0,2038.0,2956.0
754,1497749897285672964,426,1497749897285672964,True,Vova_912,False,4.0,8.0,459.0
755,1493243178933051392,539,1493243178933051392,True,RobertW00430605,False,237.0,993.0,1039.0
756,94761188,8,94761188,True,NewIndianXpress,True,478360.0,515.0,677491.0
757,1480307552659333133,426,1480307552659333133,True,KayTheProblem,False,272.0,1631.0,2429.0
758,1479128318205173762,719,1479128318205173762,True,VitaliiSemeniu1,False,3.0,39.0,25.0
759,80571323,426,80571323,True,sotiridi,False,27421.0,3944.0,25537.0
760,820353014527623168,539,820353014527623168,True,kaaruuseellka,False,341.0,251.0,955.0
761,919915692375330816,426,919915692375330816,True,hdhfh1994,False,425.0,106.0,26613.0
762,1276895487413682177,723,1276895487413682177,True,rtItBot,False,26329.0,25992.0,551092.0
763,379890376,724,379890376,True,doshi_harsh,False,9030.0,2186.0,2112.0
764,1442763980318019585,728,1442763980318019585,True,Untold_Storii81,False,42.0,117.0,241.0
765,617036234,710,617036234,True,crackedceramic,False,1552.0,1521.0,37869.0
766,2463248215,730,2463248215,True,esiotrot54,False,98.0,271.0,15969.0
767,1496795583268503558,426,1496795583268503558,True,Ukrbreakingnews,False,2780.0,13.0,1732.0
768,164403017,8,164403017,True,alyma_ren,False,4178.0,989.0,58441.0
769,1453561402224889857,738,1453561402224889857,True,mdbahadurrahma3,False,7837.0,8287.0,8529.0
770,65607720,741,65607720,True,AndrewHeslop,True,14680.0,8513.0,146035.0
771,230113966,8,230113966,True,Bhushansz,False,659.0,626.0,84631.0
772,867314301731602436,744,867314301731602436,True,Pratapsinghstv,False,985.0,302.0,1567.0
773,375733820,554,375733820,True,AndrewScott40,False,724.0,1400.0,680.0
774,826599716976685056,748,826599716976685056,True,The_BigQ,False,947.0,1623.0,5589.0
775,106736911,749,106736911,True,PrincetonCITP,False,4256.0,141.0,1748.0
776,1232360917515558912,751,1232360917515558912,True,athena7788,False,407.0,548.0,9645.0
777,1384053916690571264,426,1384053916690571264,True,theGrit_music,False,8030.0,6852.0,22280.0
778,252365681,554,252365681,True,TheTimDeFelice,False,2699.0,4030.0,44350.0
779,1492750379108515840,755,1492750379108515840,True,oleksandrbof,False,0.0,54.0,17.0
780,237907408,8,237907408,True,AAPNewswire,True,12337.0,355.0,12723.0
781,1396495416057896960,757,1396495416057896960,True,Shushanbytheul1,False,5.0,11.0,5176.0
782,120001265,334,120001265,True,mh_qureshi,False,32.0,212.0,2496.0
783,1929965767,759,1929965767,True,GPonirakis,False,5396.0,5084.0,402.0
784,336151285,764,336151285,True,HusainAlsafran,False,734.0,1112.0,11129.0
785,2189892361,591,2189892361,True,Sambad_English,True,80717.0,4.0,99389.0
