,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
266,1444288445329838091,224,1444288445329838091,True,Farhat_Nadeem78,False,896.0,1144.0,17843.0
267,393458571,333,393458571,True,peki_rc,False,93.0,446.0,5166.0
268,113561096,580,113561096,True,Rajtarangini,False,313.0,69.0,857.0
269,1000569458123915264,580,1000569458123915264,True,Nad52138075,False,646.0,683.0,96788.0
270,1166109789111427072,653,1166109789111427072,True,steve_ampy,False,273.0,133.0,8653.0
271,136603337,652,136603337,True,arun48552,False,169.0,213.0,11962.0
272,2159907348,333,2159907348,True,Smilan317,False,56260.0,36314.0,646280.0
273,1004758567499509760,333,1004758567499509760,True,RKempNewsDaily,False,12145.0,1847.0,30337.0
274,554497503,637,554497503,True,drtpayz,False,2735.0,4999.0,187891.0
275,741305551431176192,233,741305551431176192,True,cavaakila,False,2999.0,993.0,34704.0
276,864504738691268609,467,864504738691268609,True,DocsPSCbasics,False,787.0,680.0,13788.0
277,129849644,557,129849644,True,MermaidLove62,False,2083.0,2210.0,26833.0
278,1477513788089765895,237,1477513788089765895,True,VideoAlternate,False,59.0,148.0,686.0
279,1403757594171248642,104,1403757594171248642,True,Dezire23395096,False,238.0,309.0,23462.0
280,262804060,558,262804060,True,connie92506,False,5791.0,6287.0,102868.0
281,307340069,337,307340069,True,brow_la,False,4247.0,5004.0,22214.0
282,898663141084729344,240,898663141084729344,True,elfpinr,False,64.0,347.0,1627.0
283,1040307170489892864,600,1040307170489892864,True,IbrahimFaidat,False,233.0,445.0,260.0
284,472481958,580,472481958,True,EmWorly,False,39.0,910.0,1433.0
285,1462344641815068674,617,1462344641815068674,True,Akhiles82064771,False,2.0,156.0,566.0
286,4863893632,104,4863893632,True,____mambo____,False,489.0,214.0,263.0
287,1497739877680570368,337,1497739877680570368,True,PeterHWurm,False,4.0,410.0,172.0
288,218494359,337,218494359,True,jozannevdvelden,False,761.0,500.0,1042.0
289,4385043437,490,4385043437,True,LilyofBiscay,False,284.0,2924.0,77556.0
290,1394286734901399554,574,1394286734901399554,True,Buythed80362616,False,47.0,35.0,2925.0
291,1705183381,637,1705183381,True,AfricisOrg,False,3020.0,528.0,14276.0
292,1237493055772639232,250,1237493055772639232,True,,,,,
293,1057732559508045824,227,1057732559508045824,True,yourcatlikemem1,False,498.0,952.0,21591.0
294,1462473955588161540,557,1462473955588161540,True,Oblomov1214,False,76.0,658.0,7877.0
295,1341862512850067457,254,1341862512850067457,True,chrstnmcdnld,False,215.0,313.0,5125.0
296,1469364523513618440,255,1469364523513618440,True,grexcptnlsmgr,False,360.0,580.0,11570.0
297,2197992998,490,2197992998,True,ZofiaDrabek,False,38.0,210.0,47.0
298,584532417,104,584532417,True,GandrewCart,False,2890.0,3263.0,13541.0
299,2651414005,426,2651414005,True,Europa97531,False,1702.0,2345.0,47815.0
300,2790705911,557,2790705911,True,Ernie_Tsai,False,5.0,54.0,486.0
301,340977799,261,340977799,True,Janekelly25,False,2580.0,4997.0,65153.0
302,1458602144702078980,262,1458602144702078980,True,DBAToken3,False,65.0,426.0,1296.0
303,111368100,104,111368100,True,JP_Maloka,False,3575.0,2994.0,28140.0
304,34262462,104,34262462,True,SputnikInt,True,359074.0,303.0,193888.0
305,904047154997719040,265,904047154997719040,True,techz_dave,False,1056.0,35.0,2357.0
306,368335643,469,368335643,True,sirjamesa12,False,5753.0,2844.0,190588.0
307,1035804941049159680,199,1035804941049159680,True,Jelaimanoo,False,60.0,141.0,4442.0
308,2653016426,104,2653016426,True,prashantarchu,False,1417.0,397.0,674009.0
309,404116237,269,404116237,True,will_show2020,False,1861.0,2805.0,12688.0
310,950861098798010379,337,950861098798010379,True,161_kamikadse,False,1360.0,1326.0,101853.0
311,1494836411459121154,271,1494836411459121154,True,livecrisisintel,False,856.0,61.0,1259.0
312,1941753763,467,1941753763,True,Lainielah,False,3667.0,3385.0,20635.0
313,2369026524,580,2369026524,True,MrRoelleDahl,False,1239.0,4998.0,3038.0
314,4055064989,333,4055064989,True,juha_t_harkonen,False,490.0,1798.0,34747.0
315,755067744333271040,617,755067744333271040,True,injured420,False,834.0,521.0,41547.0
316,118794845,557,118794845,True,TraderMarcoCost,False,7924.0,420.0,1743428.0
317,1313604869262106629,580,1313604869262106629,True,larson_mb,False,445.0,1179.0,29142.0
318,138898251,467,138898251,True,btkrth,False,1837.0,4980.0,404063.0
319,85792987,574,85792987,True,adhi99,False,138.0,1044.0,24460.0
320,12166972,504,12166972,True,niniwe,False,261.0,834.0,8865.0
321,1282133754287239168,333,1282133754287239168,True,snarkivarius,False,75.0,88.0,1276.0
322,2301844336,426,2301844336,True,kalmantibs,False,16661.0,16995.0,14706.0
323,1387025040089227265,297,1387025040089227265,True,PikeWala,False,242.0,425.0,6831.0
324,2564343907,557,2564343907,True,DecipherDCipher,False,126.0,389.0,4079.0
325,1493316657657389059,426,1493316657657389059,True,SpiritOfKabanah,False,805.0,140.0,4646.0
326,120457204,469,120457204,True,soushikamizuki7,False,859.0,1136.0,204192.0
327,1403364703284436992,337,1403364703284436992,True,mrkrupenikov,False,22.0,52.0,56.0
328,1372974731889152002,426,1372974731889152002,True,djasminenoir,False,21.0,176.0,2416.0
329,818893244276871168,333,818893244276871168,True,veronika_banakh,False,4.0,21.0,623.0
330,626519057,558,626519057,True,OlgaBiotech,False,38.0,110.0,1093.0
331,949080302,290,949080302,True,hawkeyblog,False,1332.0,666.0,71304.0
332,1456235653390168067,637,1456235653390168067,True,jrmaminy1,False,657.0,502.0,70703.0
333,4448232618,617,4448232618,True,ramsingh_inda,False,39.0,231.0,399.0
334,1384536089663348738,297,1384536089663348738,True,democracy20plus,False,9.0,678.0,2303.0
335,1432793622034984971,104,1432793622034984971,True,ERENBgis,False,112.0,426.0,2168.0
336,1283774660686086147,557,1283774660686086147,True,Fernweh_2021,False,165.0,173.0,4777.0
337,550702200,490,550702200,True,JohnFea1,False,21578.0,7763.0,64687.0
