user_id,author_id
1059872155142369291,2541686508
2541686508,2541686508
335517934,2541686508
1150039308,2541686508
327326028,905254633
170809432,905254633
905254633,905254633
1017410179560701953,282653110
811234026950447104,282653110
455829895,282653110
1179016871850336256,282653110
1308690383313006594,282653110
2665972142,282653110
31385139,282653110
1361213578108416006,282653110
85090936,282653110
97219356,282653110
2419341534,282653110
16438613,282653110
477287337,282653110
1089262167394840578,282653110
3377186667,282653110
42845785,282653110
1160661443387252736,282653110
95832217,282653110
1122601784,282653110
1448338665508417542,282653110
248458370,282653110
2747664892,282653110
3904376720,282653110
158693970,282653110
1427605351931785216,282653110
399937608,282653110
220112367,282653110
14548806,282653110
999609071073484800,282653110
1236483972403613696,282653110
882905752637235201,282653110
87216115,282653110
3299679300,282653110
1388767803906433024,282653110
833728731504013312,282653110
732336738333392896,282653110
115995844,282653110
99822612,282653110
19893237,282653110
3177303883,282653110
24842165,282653110
194167173,282653110
2374718922,282653110
1071526102449950722,282653110
87000390,282653110
1498317055371661313,282653110
1493912527146819590,282653110
1176433778912366592,282653110
183047587,282653110
38859818,282653110
1499545534641672196,282653110
340874174,282653110
950705521698492416,282653110
1099347563352752129,282653110
3674394325,282653110
1349738366,282653110
4510200382,282653110
17490239,282653110
3199179741,282653110
1497646981078044672,282653110
2159623766,282653110
2665096922,282653110
490901252,282653110
344156595,282653110
1446649566720237568,282653110
1267886438,282653110
1127150670,282653110
2932618493,282653110
910955993487544320,282653110
1025150355586383872,282653110
1499397984697532444,282653110
280166341,282653110
1150892324475592709,282653110
1171193956283142152,282653110
45917533,282653110
1362089757094854657,282653110
1175367939366760449,282653110
817333798044049409,282653110
1314977180976386048,282653110
17163987,282653110
1216076602871885824,282653110
3108688985,282653110
436058620,282653110
21201885,282653110
4404567981,282653110
117533115,282653110
2999887376,282653110
25547444,282653110
14999890,282653110
1319698482710577152,282653110
2307272438,282653110
207015728,282653110
118800328,282653110
3049548461,282653110
40684572,282653110
437858522,282653110
238314370,282653110
780108938,282653110
1184831003266867205,282653110
903644276806045696,282653110
96864305,282653110
2899617413,282653110
28786581,282653110
323795917,282653110
1318958426744082432,282653110
320988822,282653110
927239811118768128,282653110
70278674,282653110
1281121466541629440,282653110
1222168465449947136,282653110
831695714056953856,282653110
1004022175,282653110
897645578976362503,282653110
146623459,282653110
1497890039266779138,282653110
34112742,282653110
2972733160,282653110
342643148,282653110
822473535713148929,282653110
1232686480079904768,282653110
1423185693375975426,282653110
1096890445584568320,282653110
2942618019,282653110
22241116,282653110
521155416,282653110
2476952870,282653110
3707162283,282653110
1301739875599896576,282653110
106734442,282653110
28311800,282653110
1273425422760456192,282653110
96890085,282653110
48338059,282653110
107781783,282653110
4114126413,282653110
1255765483254681600,282653110
2627408705,282653110
52179645,282653110
821997230,282653110
1365484884958003200,282653110
128186575,282653110
2283618612,282653110
14332640,282653110
375968448,282653110
1282648416762437638,282653110
465257889,282653110
1460617111018086402,282653110
734538204,282653110
1373350343480909833,282653110
1348913647599431680,282653110
223801802,282653110
1012151705402789893,282653110
38024574,282653110
715841293415526400,282653110
1166458291,282653110
1092764768186912769,282653110
1594446062,282653110
2535955780,282653110
1394514488,282653110
613496100,282653110
850136341429993472,282653110
41911643,282653110
1183648122968461312,282653110
2183382046,282653110
3468445937,282653110
81817843,282653110
1381257032687308804,282653110
1130416310,282653110
50407194,282653110
58053208,282653110
393516266,282653110
1428342115503849479,282653110
432883951,282653110
1237286823879159808,282653110
742778268043075584,282653110
14935493,282653110
1468909026943672322,282653110
1175808570337746945,282653110
563572051,282653110
1457680765559390211,282653110
60110252,282653110
2526408671,282653110
45369180,282653110
1500374131216461824,282653110
23590031,282653110
728913065098514432,282653110
1249800554,282653110
1496854835513024518,282653110
226639728,282653110
20142796,282653110
947430032393297920,282653110
14060132,282653110
14614909,282653110
1209521604,282653110
4204395133,282653110
363553706,282653110
120873166,282653110
1498274324658200579,282653110
1042071034780893189,282653110
848089272104124416,282653110
266980048,282653110
2926566147,282653110
703970036801622016,282653110
42215624,282653110
898878040461066240,282653110
967657284401815552,282653110
1138834400739643393,282653110
844597628356755456,282653110
629526558,282653110
1269830626376511489,282653110
1112630210631999488,282653110
1378484189155180545,282653110
1008074672,282653110
1497771472089071616,282653110
290503090,282653110
1281016563240325120,282653110
1912388126,282653110
1839446070,282653110
109451727,282653110
2681393165,282653110
16872022,282653110
368842919,282653110
200324361,282653110
1722907592,282653110
113373001,282653110
575211694,282653110
712481617,282653110
458402063,282653110
3159884088,282653110
29387836,282653110
1707998522,282653110
131346658,282653110
1470996391325585412,282653110
1185241860215902208,282653110
478123232,282653110
189142263,282653110
320866393,282653110
2359934478,282653110
144006781,282653110
187156614,282653110
389406715,282653110
894068320525312001,282653110
956187265,282653110
1171308421607329792,282653110
3314897164,282653110
2346524927,282653110
312738922,282653110
1025839758327668736,282653110
46245908,282653110
2425204836,282653110
203895043,282653110
