user_id,author_id
1448256898252394505,1123966483011383296
2350182300,1123966483011383296
478045128,1123966483011383296
749220301372813312,1123966483011383296
1330761364873359360,1123966483011383296
740879401827586048,1123966483011383296
40347658,1123966483011383296
466013317,1123966483011383296
2340234660,1123966483011383296
939080791,1123966483011383296
304628867,1123966483011383296
2801914235,1123966483011383296
1169605578504790016,1123966483011383296
1123966483011383296,1123966483011383296
494144761,1123966483011383296
1331201689790115842,1123966483011383296
609806971,1123966483011383296
2988327483,459420364
1357828164601454593,459420364
4505629175,459420364
2239111442,459420364
17139596,459420364
4839386837,459420364
459420364,459420364
47766516,459420364
29219101,459420364
469015375,459420364
788905425450242048,459420364
597356995,459420364
4544016208,459420364
747196893613035522,1401962648128790531
900733668779544578,1401962648128790531
1493164178026205186,1401962648128790531
1186425639261200384,1401962648128790531
1401962648128790531,1401962648128790531
1419348314181578754,1401962648128790531
2231699054,2231699054
19372861,2231699054
826599716976685056,826599716976685056
187033232,140496030
839875646314672132,140496030
1070692002210242561,140496030
2727049920,140496030
897115470783852549,140496030
474710330,140496030
305243657,140496030
63125168,140496030
961501440605761536,140496030
564062537,140496030
815951775807262724,140496030
2836467196,140496030
2837912547,140496030
1597752090,140496030
280716827,140496030
3607972153,140496030
1092914412594311169,140496030
753942874866278400,140496030
14867650,140496030
1663282496,140496030
1110534002673360898,140496030
37204163,261885239
261885239,261885239
2230388154,261885239
2573215164,261885239
1137677215263539200,261885239
1123222631308722176,261885239
1303379983,261885239
1175719719841804288,868670948
54308395,2336602908
1405303692081913856,2336602908
2336602908,2336602908
1035804941049159680,1035804941049159680
1496773406607425537,1035804941049159680
851346865,1035804941049159680
817561495399780352,1035804941049159680
81457290,1035804941049159680
1355935543364882432,1035804941049159680
1379143976045973513,1035804941049159680
490761333,1035804941049159680
1330926379802759171,1035804941049159680
930182010,1035804941049159680
2677180819,1035804941049159680
1453032514231152653,1035804941049159680
2793568147,1035804941049159680
20735520,1035804941049159680
1169019146492882944,1035804941049159680
1037319802795118593,1035804941049159680
2352049838,1035804941049159680
2299846784,1035804941049159680
2292647443,1035804941049159680
1362385002231705602,1035804941049159680
2895154317,1035804941049159680
1060219350823657473,1035804941049159680
1296382790855004160,1035804941049159680
2535443869,1035804941049159680
552293362,1035804941049159680
707143103,1035804941049159680
3437859657,1035804941049159680
49757561,1035804941049159680
1445063753142308870,1035804941049159680
1030104429469548544,1035804941049159680
1233668549870178304,1035804941049159680
1283093396916248577,1035804941049159680
839462886334414848,1035804941049159680
94228122,1035804941049159680
7198252,1035804941049159680
1242808198421188615,1035804941049159680
2766505888,1035804941049159680
900204243847716869,1035804941049159680
7720082,1035804941049159680
1388998123595382786,1035804941049159680
51611871,1035804941049159680
1458834726,1035804941049159680
116256915,1035804941049159680
1014627822319603713,1035804941049159680
844717483,1035804941049159680
20025516,1035804941049159680
1280928316397142019,1035804941049159680
1060771330151366656,1035804941049159680
508114128,1035804941049159680
2199967110,1035804941049159680
2774804820,1035804941049159680
2360914123,1035804941049159680
1225928285751611393,1035804941049159680
4854891243,1035804941049159680
1492814868185231360,1035804941049159680
47993321,1035804941049159680
28168201,1035804941049159680
3532275792,1035804941049159680
1157864940155183105,1035804941049159680
1285640017596096518,1035804941049159680
312551423,1035804941049159680
1260894201195065344,1035804941049159680
48918874,1035804941049159680
2635749023,1035804941049159680
139195301,1035804941049159680
1251280708879990785,1035804941049159680
2358116120,1035804941049159680
1252616555218649089,1035804941049159680
1060596327481069568,1035804941049159680
1030873310509387777,1035804941049159680
1266800598126661634,1035804941049159680
80423012,1035804941049159680
1373739644,1035804941049159680
1267144824056152074,1035804941049159680
847632205,1035804941049159680
1193219544652943363,1035804941049159680
1520669684,278073416
278073416,278073416
952614825221414913,278073416
3131083463,278073416
492703255,278073416
1070762666094927873,278073416
1458461740308516865,36327407
2612142824,1498139816097193986
256180339,1498139816097193986
1438240317464010756,1254990547737022464
1418250993276497927,1254990547737022464
1069730373683306497,1254990547737022464
286585340,1254990547737022464
1286988703,1254990547737022464
1090102360041508864,1254990547737022464
3089311216,1254990547737022464
4885247333,1254990547737022464
982356636248375297,1254990547737022464
1498220997731921923,1254990547737022464
1254990547737022464,1254990547737022464
4624729407,1254990547737022464
1241197237994020865,1254990547737022464
867129163982880768,867129163982880768
82755130,867129163982880768
1325665086216822785,867129163982880768
316554695,867129163982880768
812518058,867129163982880768
8156612,867129163982880768
306064208,867129163982880768
16500498,867129163982880768
15848391,867129163982880768
17970975,867129163982880768
31475482,867129163982880768
59479494,867129163982880768
2898555751,867129163982880768
38859818,1446122601495945223
1497359263374745601,1446122601495945223
1303373065032785920,1446122601495945223
442335815,1446122601495945223
1465594715735220225,1446122601495945223
142636808,1446122601495945223
212229592,1446122601495945223
1261685101987008513,1446122601495945223
1225632411184070656,1446122601495945223
24562705,1446122601495945223
928280101,1446122601495945223
1496914430168293388,1446122601495945223
445003780,1446122601495945223
870408253,1446122601495945223
138403219,1446122601495945223
23800086,1446122601495945223
340378754,1446122601495945223
326239678,1446122601495945223
25637673,1446122601495945223
2814530771,1446122601495945223
1176433778912366592,1446122601495945223
1369227204899446785,1446122601495945223
870244616003403781,1446122601495945223
716611948507435008,1446122601495945223
134410458,1446122601495945223
231069488,1446122601495945223
89404550,1446122601495945223
42251939,1446122601495945223
1459957173048381443,1446122601495945223
1497190422384455680,1446122601495945223
1497299469045534723,1446122601495945223
2565339054,1446122601495945223
221343723,1446122601495945223
1446353240803610626,1446122601495945223
290460635,1446122601495945223
142801601,1446122601495945223
110460403,1446122601495945223
300781803,1446122601495945223
1118999411047247872,1446122601495945223
43148021,1446122601495945223
151274219,1446122601495945223
28654635,1446122601495945223
31541526,1446122601495945223
1462199370636570625,1446122601495945223
637290880,1446122601495945223
1090651808454852610,1446122601495945223
4646677163,1446122601495945223
1243293295062777858,1446122601495945223
1048965996457971713,1446122601495945223
295857315,1446122601495945223
1237286823879159808,1446122601495945223
102349324,1446122601495945223
2223592112,1446122601495945223
1102926591347302401,1446122601495945223
825007268,1446122601495945223
127289951,1446122601495945223
14974042,1446122601495945223
153752872,1446122601495945223
1232360804004945921,1446122601495945223
1543586264,1446122601495945223
1318936941258223616,1446122601495945223
27742067,1446122601495945223
14804672,1446122601495945223
35483042,1446122601495945223
966898469754454017,1446122601495945223
140883428,1446122601495945223
49427517,1446122601495945223
255948648,1446122601495945223
816968928077500416,1446122601495945223
723727772,1446122601495945223
2841672207,1446122601495945223
1253005360987865088,1446122601495945223
93419198,1446122601495945223
2741684470,1446122601495945223
1449085848444493825,1446122601495945223
19420562,1446122601495945223
1430191756302225414,1446122601495945223
20932641,1446122601495945223
1263350938493992960,1446122601495945223
1425838884555001858,1446122601495945223
1396003530,1446122601495945223
2349221990,1446122601495945223
1432720741175279642,1446122601495945223
896835445123895296,1446122601495945223
1375059635649007620,1446122601495945223
1478319825361375234,1446122601495945223
2590145787,1446122601495945223
1371525764936519681,1446122601495945223
832089226904731649,1446122601495945223
1267038168173477893,1446122601495945223
1301351481438687232,1446122601495945223
1043508904200744961,1446122601495945223
326204117,1446122601495945223
3273290396,1446122601495945223
1340965692,44596502
777281389,44596502
58191687,44596502
66949163,44596502
1046899810287071232,44596502
519943460,44596502
714434936,44596502
46593926,44596502
1884741524,44596502
142844200,44596502
17353325,44596502
1277390226,44596502
26160313,44596502
1214334207540912128,44596502
1279872152,44596502
1125425563076710401,44596502
3167887059,129161229
1005670026332913665,129161229
1317225408,129161229
136542293,129161229
378508271,129161229
1495081251015135236,129161229
2999573318,129161229
374946941,129161229
2358268668,129161229
2301438542,129161229
579204324,129161229
1343944232,129161229
389364004,129161229
1182347205018939393,129161229
1281669800666599424,129161229
942351256999333888,129161229
1087017175724961792,129161229
129161229,129161229
735725465613127681,1497392734117986304
1479704648365842432,1497392734117986304
1348089491811164165,1497392734117986304
1496861309261987844,1497392734117986304
3556538720,1497392734117986304
1497392734117986304,1497392734117986304
2197351126,2197351126
106736911,106736911
1201999184817094656,716501756
569425982,716501756
1358458046226202624,716501756
242975599,716501756
428275790,716501756
18360735,716501756
716501756,716501756
579419881,716501756
575052064,716501756
1587277334,716501756
475507923,716501756
3012797347,716501756
27068599,716501756
363070453,716501756
373460084,716501756
1503985061158604803,2879920362
1343916687326851072,2879920362
1489918938951602176,2879920362
2381438305,2879920362
441064283,2879920362
2879920362,2879920362
251858139,2879920362
1154192116505030785,2879920362
1271925898124517376,2879920362
1448322355084754949,2879920362
199023688,2879920362
44337583,2879920362
1382335076298465280,2879920362
374534882,2879920362
1132077314928467968,2879920362
15572262,2879920362
1354510615688007680,2879920362
1446327849024114720,2879920362
4649022492,2879920362
230643557,2879920362
1352512695053000704,2879920362
1419069096,2879920362
72336687,2879920362
3045857962,2879920362
84735406,2879920362
896342961889398784,2879920362
62513938,2879920362
1465656307197820933,2879920362
1204750474987134976,2879920362
1052980960076189697,2879920362
957985908741074945,2879920362
382375257,2879920362
768569699466616832,2879920362
3041228691,2879920362
2551382658,2879920362
1496684119845224450,2879920362
302220373,2879920362
127927308,2879920362
1295240027660791809,2879920362
1155593244606160897,2879920362
1182176526713982977,2879920362
1451224120683794435,2879920362
2610933606,2879920362
783934180597964800,2879920362
1415083662819745797,2879920362
71975412,2879920362
1077279108751675397,2879920362
708894993579184128,2879920362
4274268741,2879920362
1119823653263122432,2879920362
1353561630,2879920362
1425302694432964615,2879920362
1409273379992092674,2879920362
1271647263484342273,2879920362
846351125934587909,2879920362
24669774,2879920362
1348108164336504832,2879920362
926200892738756608,2879920362
721439446596345856,2879920362
1048737429304369155,2879920362
1476133337052119043,2879920362
1294292741640224768,2879920362
706691001,2879920362
1275680149040771073,2879920362
1450296854634188801,2879920362
1057211136351776768,2879920362
732566972760784896,2879920362
1259312484051116032,2879920362
3002673502,2879920362
1269205880148549632,2879920362
279826044,2879920362
4925146603,2879920362
135033132,2879920362
85834317,2879920362
1408643218103705602,2879920362
1496966698053820416,2879920362
3578990414,2879920362
2778715182,2879920362
27301234,2879920362
1420758503614943235,2879920362
386083521,2879920362
1402491428228395008,2879920362
50508764,2879920362
64121291,2879920362
62952634,2879920362
1161644736,2879920362
1362102387813482497,2879920362
820945304522395648,2879920362
750371032381345792,2879920362
17069428,2879920362
495069195,2879920362
1004718676577267715,2879920362
85773298,2879920362
1429923896036405251,2879920362
384573767,2879920362
423297219,2879920362
1017436344417767424,2879920362
1450267296321081350,2879920362
2326314306,2879920362
963802981119528960,2879920362
1255608631,2879920362
96951080,2879920362
797738845,2879920362
161491423,2879920362
1408618764107759616,2879920362
1320621188486483969,2879920362
82640602,2879920362
141408794,2879920362
1242255185767882752,2879920362
994307803857801219,2879920362
1120418609300422657,2879920362
1044589922143940608,2879920362
37301102,2879920362
1885268436,2879920362
727830001,2879920362
104372498,2879920362
2936269707,2879920362
897175600728854529,2879920362
324443211,2879920362
364032721,2879920362
1397771579333877760,2879920362
1464856332830392322,2879920362
2658126525,2879920362
1334018598109495298,2879920362
1407071221058097156,2879920362
200775234,2879920362
1104883769440317441,2879920362
2612041957,2879920362
1496963471665152003,2879920362
79936056,2879920362
1079934147970232321,2879920362
1353213604720328704,2879920362
1219746456568860672,2879920362
1192419955628822529,2879920362
2292519230,2879920362
993931336804196357,2879920362
1027591322,2879920362
1452387644701282315,2879920362
1136354455505555462,2879920362
1496766230568456193,2879920362
1106685744238616577,2879920362
21670553,2879920362
47041728,2879920362
1496855033450696711,2879920362
873784110124113921,2879920362
1332405421232041988,2879920362
924988970110537729,2879920362
92650226,2879920362
223752348,2879920362
2827583311,2879920362
1252546176945029120,2879920362
23332505,2879920362
1248310935204364288,2879920362
1492972491899572224,2879920362
3142942130,2879920362
1296109597313433603,2879920362
51359126,2879920362
81971929,2879920362
549730386,2879920362
2683982867,2879920362
875800652877901825,2879920362
3235963004,2879920362
2656277137,2879920362
15201203,2879920362
3062740115,2879920362
236080726,2879920362
1075832014434111488,2879920362
1496932006697000963,2879920362
866278697824923648,2879920362
779442408983502848,2879920362
17784021,2879920362
135800565,2879920362
284597192,2879920362
1197250147106861063,2879920362
2781080976,2879920362
386331159,2879920362
1072290310242344960,2879920362
197814846,2879920362
3118061010,2879920362
109643833,2879920362
263188014,2879920362
546101526,2879920362
4468865909,2879920362
1324848616314408960,2879920362
3309829364,2879920362
967578817555415040,2879920362
1460751522430693376,2879920362
1322989063058739206,2879920362
1160472145841000448,2879920362
3471425892,2879920362
1130617196416249862,2879920362
2435088751,2879920362
2360144456,2879920362
1496813584986394629,2879920362
744533187582296064,2879920362
776507281840144384,2879920362
1360758543943688192,2879920362
1340160790951833600,2879920362
232618982,2879920362
1094538203871236097,2879920362
80875378,2879920362
1210414129443299330,2879920362
207505632,2879920362
1425110473012285446,2879920362
1014380100580601856,2879920362
1211352251429580800,2879920362
1008942207313670144,2879920362
1316726594094788609,2879920362
172268892,2879920362
1482271934809264129,2879920362
1250201787136487424,2879920362
458456740,2879920362
723176512443162624,2879920362
990177834,2879920362
1420027001151397892,2879920362
2419091964,2879920362
1191745610573078529,2879920362
