,userid,tweetid,text,hashtags
416702,161151263,1500533667172696069,"'They shoot at anyone who tries to leave.' Ukrainians describe terror of living under Russian occupation 
#Ukraine
https://t.co/yGDAmBaULU","[{'text': 'Ukraine', 'indices': [118, 126]}]"
99765,1098042968672481280,1500333885757931524,#Russia announces #ceasefire in #Mariupol and #Volnovakha to allow humanitarian coridoor https://t.co/4Vpczob6TV,"[{'text': 'Russia', 'indices': [18, 25]}, {'text': 'ceasefire', 'indices': [36, 46]}, {'text': 'Mariupol', 'indices': [50, 59]}, {'text': 'Volnovakha', 'indices': [64, 75]}]"
537120,190097582,1500604990251241473,"many russian websites is down do to hackers #hack #hackers #grayhat #blackhat #whitehat #rtfm #redteam #blueteam #DDoS #ukraine #russia #news
https://t.co/8sRDTpUFXG","[{'text': 'hack', 'indices': [57, 62]}, {'text': 'hackers', 'indices': [63, 71]}, {'text': 'grayhat', 'indices': [72, 80]}, {'text': 'blackhat', 'indices': [81, 90]}, {'text': 'whitehat', 'indices': [91, 100]}, {'text': 'rtfm', 'indices': [101, 106]}, {'text': 'redteam', 'indices': [107, 115]}, {'text': 'blueteam', 'indices': [116, 125]}, {'text': 'DDoS', 'indices': [126, 131]}]"
29568,1305865621880569856,1500280737798533123,"@McDonalds Treason? 
#BoycottMcDonalds 
#StandWithUkriane 
#BoycottMcDonalds 
They support #Genocide in #Ukraine by still having business in Russia","[{'text': 'BoycottMcDonalds', 'indices': [21, 38]}, {'text': 'StandWithUkriane', 'indices': [40, 57]}, {'text': 'BoycottMcDonalds', 'indices': [59, 76]}, {'text': 'Genocide', 'indices': [91, 100]}, {'text': 'Ukraine', 'indices': [104, 112]}]"
164218,1498732718535892998,1500379633300160518,@KyivIndependent #Europe and #US were trying hard to try to stop their people from being involved in #Ukraine. But there are no legals means to stop a legion of private citizen taking up arms enraged but all this bloodshed and destruction. #Nazism #Putin #Lavrov crimes against humanity.,"[{'text': 'Europe', 'indices': [17, 24]}, {'text': 'US', 'indices': [29, 32]}, {'text': 'Ukraine', 'indices': [101, 109]}, {'text': 'Nazism', 'indices': [240, 247]}, {'text': 'Putin', 'indices': [248, 254]}, {'text': 'Lavrov', 'indices': [255, 262]}]"
86388,1293239016003903491,1500323906762203136,"@MrChernoby_ The comedian has plunged Ukraine into a tragedy. 

🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺
#IStandWithPutin 
#istandwithrussia","[{'text': 'IStandWithPutin', 'indices': [83, 99]}, {'text': 'istandwithrussia', 'indices': [101, 118]}]"
190670,1490016652796248070,1500397232901791750,"#UkraineRussianWar 
Video : Ukrainian serviceman film the aftermath of an ambush on Russian forces.
#Russia #Ukraine #UkraineRussianWar https://t.co/E7yMs5yOlZ","[{'text': 'UkraineRussianWar', 'indices': [0, 18]}, {'text': 'Russia', 'indices': [100, 107]}, {'text': 'Ukraine', 'indices': [108, 116]}, {'text': 'UkraineRussianWar', 'indices': [117, 135]}]"
14050,3464362874,1500268799001755649,"#Russia #Ukraine 🇷🇺🇺🇦: A new #Anarchist group called ""The Black Flag"" have been organized in #Kyiv to fight against Russian Forces.

All of the members of the group appear to be armed with rather common 5.45x39mm AK-74 rifles —originally from Army stocks. https://t.co/OCpPpGmYDj","[{'text': 'Russia', 'indices': [14, 21]}, {'text': 'Ukraine', 'indices': [22, 30]}, {'text': 'Anarchist', 'indices': [43, 53]}, {'text': 'Kyiv', 'indices': [107, 112]}]"
78997,1439425905055748098,1500317986632216579,"#FckPutin #UkraineRussianWar ♥️🙏
Na idiot is not 😎 https://t.co/IKU02TU6CQ","[{'text': 'FckPutin', 'indices': [0, 9]}, {'text': 'UkraineRussianWar', 'indices': [10, 28]}]"
320270,1500183295862218757,1500475942510211074,"@SenGaryPeters Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin https://t.co/4haR8UCyHO","[{'text': 'Putin', 'indices': [83, 89]}, {'text': 'SafeAirliftUkraine', 'indices': [138, 157]}, {'text': 'StopPutin', 'indices': [158, 168]}]"
185100,1491304047613460480,1500393215047847937,"War affects sustainability 
War kills people
War affects climate change 
War affects lives.
#AllLivesMatter #war #peace #sustainability #UkraineRussianWar #earth #missilepollution https://t.co/iINNdNks31","[{'text': 'AllLivesMatter', 'indices': [92, 107]}, {'text': 'war', 'indices': [108, 112]}, {'text': 'peace', 'indices': [113, 119]}, {'text': 'sustainability', 'indices': [120, 135]}, {'text': 'UkraineRussianWar', 'indices': [136, 154]}, {'text': 'earth', 'indices': [155, 161]}, {'text': 'missilepollution', 'indices': [162, 179]}]"
282359,407711061,1500453596516782085,"@Telegraph Despite the agreement on a green corridor for the civilian population, the Russian army violated it and fired at the civilian population.  2 children died...  That's all you need to know about this nation #Russian .  we have to stop them #RussianUkrainianWar #RussianAggression","[{'text': 'Russian', 'indices': [216, 224]}, {'text': 'RussianUkrainianWar', 'indices': [249, 269]}, {'text': 'RussianAggression', 'indices': [270, 288]}]"
445236,18425738,1500549525034909698,#Zelensky: #Russia attacked #airport with 8 cruise #missiles. https://t.co/P4cZrWYHAH #Ukraine,"[{'text': 'Zelensky', 'indices': [0, 9]}, {'text': 'Russia', 'indices': [11, 18]}, {'text': 'airport', 'indices': [28, 36]}, {'text': 'missiles', 'indices': [51, 60]}, {'text': 'Ukraine', 'indices': [86, 94]}]"
375221,352153269,1500507885360586758,Very interesting Warning very long but a must read from an FSB ( Russian secret service) not verified just passing it on #OpRussia #Ukraine https://t.co/TXC5QryAoO,"[{'text': 'OpRussia', 'indices': [121, 130]}, {'text': 'Ukraine', 'indices': [131, 139]}]"
2504,1164907412630827008,1500261217444806660,"@FrankFigliuzzi1 @AliciaMenendez @AliciaOnMSNBC @MSNBC Live feed of Kyiv (Kiev), Ukraine

WATCH LIVE: https://t.co/DPZP7nJmv4
#Ukraine #Russia #Kyiv #Kiev #UkraineRussia #UkraineInvasion #UkraineUnderAttack #UkraineWar #russianinvasion #RussiaUkraineWar #RussiaInvadedUkraine #RussiaUkraine.","[{'text': 'Ukraine', 'indices': [126, 134]}, {'text': 'Russia', 'indices': [135, 142]}, {'text': 'Kyiv', 'indices': [143, 148]}, {'text': 'Kiev', 'indices': [149, 154]}, {'text': 'UkraineRussia', 'indices': [155, 169]}, {'text': 'UkraineInvasion', 'indices': [170, 186]}, {'text': 'UkraineUnderAttack', 'indices': [187, 206]}, {'text': 'UkraineWar', 'indices': [207, 218]}, {'text': 'russianinvasion', 'indices': [219, 235]}, {'text': 'RussiaUkraineWar', 'indices': [236, 253]}, {'text': 'RussiaInvadedUkraine', 'indices': [254, 275]}, {'text': 'RussiaUkraine', 'indices': [276, 290]}]"
53417,1445763650128539652,1500298150598352898,"#THEREITIS⚔️
#Russia Was #Provoked Into #War With #Ukraine🚀 https://t.co/4YOyIc5G1h via @YouTube","[{'text': 'THEREITIS', 'indices': [0, 10]}, {'text': 'Russia', 'indices': [13, 20]}, {'text': 'Provoked', 'indices': [25, 34]}, {'text': 'War', 'indices': [40, 44]}, {'text': 'Ukraine', 'indices': [50, 58]}]"
546540,173242630,1500610029044617216,"For weeks under Joe Biden we didnt sanction Russian oil because it'd show #TrumpWasRight
#Ukraine literally died,as NursingHome deaths,for Biden's Media-coordinated campaign against #Trump
USA &amp;Earth need #TruthSocial &amp; a POTUS
[Biden-China-Bots CAN reply,if dr Robert Malone can] https://t.co/Zfh6rSNWPA","[{'text': 'TrumpWasRight', 'indices': [74, 88]}, {'text': 'Ukraine', 'indices': [89, 97]}, {'text': 'Trump', 'indices': [182, 188]}, {'text': 'TruthSocial', 'indices': [209, 221]}]"
24677,1444506747188785152,1500276573232058370,Live firefight at a nuclear power plant in #Ukraine #UkraineRussianWar https://t.co/25ssqXJXjL,"[{'text': 'Ukraine', 'indices': [59, 67]}, {'text': 'UkraineRussianWar', 'indices': [68, 86]}]"
457863,1487149973993140233,1500557388801318914,"#Russia began active preparations for disconnection from the global Internet
No later than March 11, all servers and domains must be transferred to the #Russian zone. In addition, detailed data on the network infrastructure of the sites is being collected. https://t.co/zcfqzfmLY3","[{'text': 'Russia', 'indices': [0, 7]}, {'text': 'Russian', 'indices': [152, 160]}]"
83428,1380965546917761037,1500321654907588609,"From 2016 but highly relevant IMHO given the events in #Ukraine  
""a series of dots that may lead to the end of the petrodollar system and a new place for $gold in the global monetary system""  

30 minutes from @ttmygh https://t.co/huz5R4m3IW","[{'text': 'Ukraine', 'indices': [70, 78]}]"
418323,2149769419,1500533971939168269,"The body of a civilian who was killed while attempting to flee the city lies covered next to a suitcase on a street in Irpin city near Kyiv (Kiev), Ukraine, 06 March 2022. 📸 epa /  Oleksandr Ratushniak

#Ukraine #war #Irpin #civilians #Kyiv #Kiev #RussiaUkraineWar #epaimages https://t.co/aX46tSdCID","[{'text': 'Ukraine', 'indices': [203, 211]}, {'text': 'war', 'indices': [212, 216]}, {'text': 'Irpin', 'indices': [217, 223]}, {'text': 'civilians', 'indices': [224, 234]}, {'text': 'Kyiv', 'indices': [235, 240]}, {'text': 'Kiev', 'indices': [241, 246]}, {'text': 'RussiaUkraineWar', 'indices': [247, 264]}, {'text': 'epaimages', 'indices': [265, 275]}]"
7206,1403029052278063109,1500264303814918145,"To the people of Russia who are having everything taken away from them, who feel like the world wants to erase you, please stay strong and take care of yourselves. You are not responsible for your leader’s actions.

#Russia","[{'text': 'Russia', 'indices': [216, 223]}]"
119745,1420214049837658113,1500349104177786885,"#Ukraine #UkraineRussiaWar #UkraineUnderAttack #UkraineWar #AirIndia #Based #Chad #Peacemaker 
#IdiNaChuj 

Translation: 
Controller: Air India, there is a warzone ahead. What you doing? Get BACKK!!
AIR Pilot: Shut up. Hold my chai and curry. Watch me write history. Over and out! https://t.co/NBDFqffHxh","[{'text': 'Ukraine', 'indices': [15, 23]}, {'text': 'UkraineRussiaWar', 'indices': [24, 41]}, {'text': 'UkraineUnderAttack', 'indices': [42, 61]}, {'text': 'UkraineWar', 'indices': [62, 73]}, {'text': 'AirIndia', 'indices': [74, 83]}, {'text': 'Based', 'indices': [84, 90]}, {'text': 'Chad', 'indices': [91, 96]}, {'text': 'Peacemaker', 'indices': [97, 108]}, {'text': 'IdiNaChuj', 'indices': [110, 120]}]"
272449,1396241845,1500446818391502856,#GoodMorning🌞 Some advice to those who didn’t get “likes” or “RTs” - it doesn’t matter. What matters is you have not remained quiet while evil and cruel madness is taking place in Europe. Feel good about your values. #UkraineUnderAttaсk,"[{'text': 'GoodMorning', 'indices': [0, 12]}, {'text': 'UkraineUnderAttaсk', 'indices': [217, 236]}]"
46199,1414998903766732801,1500292341843824641,"The Triad Building has been rise colors all week.
#ukraine 🇺🇦🇺🇦🇺🇦 https://t.co/fL6sMiP6oh","[{'text': 'ukraine', 'indices': [50, 58]}]"
362021,414269552,1500500008059215875,"Feb 27, defenders of Chernihiv city from the 🇷🇺 occupiers
Tank crew lieutenant Maksym Bilokon, gunner Ivan Koval &amp; mechanic-driver-junior sergeant Dmytro Kaplin were killed.
They destroyed enemy DRG &amp; 2 Russian tanks 

@ZelenskyyUa #NOflyZoneUA #StopPutinNOW
#DestroyPutin https://t.co/gMdfgBRwij","[{'text': 'NOflyZoneUA', 'indices': [240, 252]}, {'text': 'StopPutinNOW', 'indices': [253, 266]}, {'text': 'DestroyPutin', 'indices': [267, 280]}]"
413363,1499133647248625672,1500530805822541825,"This horrible 500-kilogram Russian #BOMB fell on a house in #Chernihiv and did not explode. Many others exploded, killing innocent men, women and children.

Help us protect our people from #Russian barbarians! Help us close the sky. 

#StopPutinNOW #ClosetheSkyoverUkraine #Putin https://t.co/VrdRJ0FLxs","[{'text': 'BOMB', 'indices': [35, 40]}, {'text': 'Chernihiv', 'indices': [60, 70]}, {'text': 'Russian', 'indices': [189, 197]}, {'text': 'StopPutinNOW', 'indices': [235, 248]}, {'text': 'ClosetheSkyoverUkraine', 'indices': [249, 272]}, {'text': 'Putin', 'indices': [273, 279]}]"
551401,1449819546597175297,1500613198688526340,"Ukrainians should go Aldo Raine on Russians ""Z"" #UkraineRussianWar #Ukraine️ #Russians https://t.co/JBAhA72iGX","[{'text': 'UkraineRussianWar', 'indices': [48, 66]}, {'text': 'Ukraine️', 'indices': [67, 76]}, {'text': 'Russians', 'indices': [77, 86]}]"
460696,949770230406008832,1500559522368208896,"🇷🇺⚡ Weapons captured from #nationalist battalion 

#Mariupol area

#Russia #Ukraine https://t.co/sk3sAwxCeZ","[{'text': 'nationalist', 'indices': [26, 38]}, {'text': 'Mariupol', 'indices': [51, 60]}, {'text': 'Russia', 'indices': [67, 74]}, {'text': 'Ukraine', 'indices': [75, 83]}]"
392564,1633892665,1500518469309186052,"@EmbassyofRussia you babykillers, bastards, ""peacemakers"", are  you  happy now? 😡😡😡😡😡😡 You'll pay for this! #standwithUkraine 🇺🇦 #StopPutinNOW https://t.co/f0xxGwJpCU","[{'text': 'standwithUkraine', 'indices': [108, 125]}, {'text': 'StopPutinNOW', 'indices': [129, 142]}]"
64424,27890789,1500306711952908288,"""How to behave""
#war #WarCrime #Warzone https://t.co/YpdwMMQyN0","[{'text': 'war', 'indices': [16, 20]}, {'text': 'WarCrime', 'indices': [21, 30]}, {'text': 'Warzone', 'indices': [31, 39]}]"
256751,333395776,1500437003728568323,#illustration for #todays @ObserverUK #comment on how #europe treats refugees from #ukraine #syria #afghanistan #tents #camps #european #tents #fence rucksack #editorial #war #terror https://t.co/LfmzynLjx2,"[{'text': 'illustration', 'indices': [0, 13]}, {'text': 'todays', 'indices': [18, 25]}, {'text': 'comment', 'indices': [38, 46]}, {'text': 'europe', 'indices': [54, 61]}, {'text': 'ukraine', 'indices': [83, 91]}, {'text': 'syria', 'indices': [92, 98]}, {'text': 'afghanistan', 'indices': [99, 111]}, {'text': 'tents', 'indices': [112, 118]}, {'text': 'camps', 'indices': [119, 125]}, {'text': 'european', 'indices': [126, 135]}, {'text': 'tents', 'indices': [136, 142]}, {'text': 'fence', 'indices': [143, 149]}, {'text': 'editorial', 'indices': [159, 169]}, {'text': 'war', 'indices': [170, 174]}, {'text': 'terror', 'indices': [175, 182]}]"
162428,1443218750963081221,1500379048379301890,"@RF_OSCE @RussianEmbassyC @mfa_russia @RusBotWien @armscontrol_rus @mission_rf Putin , you will NEVER hold Ukraine. Are all Russians cowards? Will no one speak out? #UkraineRussianWar #UkraineUnderAttaсk #UkraineAppeal #UkraineUnderAttaсk","[{'text': 'UkraineRussianWar', 'indices': [165, 183]}, {'text': 'UkraineUnderAttaсk', 'indices': [184, 203]}, {'text': 'UkraineAppeal', 'indices': [204, 218]}, {'text': 'UkraineUnderAttaсk', 'indices': [219, 238]}]"
243897,869629190747959297,1500428680149057538,"#NATO's Secretary General @jensstoltenberg just said that NATO is not a party to #UkraineRussiaWar but at the same time he said they are supplying weapons, funds and training to #Ukraine. The West things that the rest of the world are stupid. @_AfricanUnion @SADC_News https://t.co/8DluGmzgR0","[{'text': 'NATO', 'indices': [21, 26]}, {'text': 'UkraineRussiaWar', 'indices': [102, 119]}]"
454670,4614838353,1500555840994037762,"#AbsoluteDisgrace 
#StopRussia
#StandWithUkraine 
@Tesco @Nestle @NESCAFE @Pirelli and the list goes on… https://t.co/5BbTfzxWho","[{'text': 'AbsoluteDisgrace', 'indices': [0, 17]}, {'text': 'StopRussia', 'indices': [19, 30]}, {'text': 'StandWithUkraine', 'indices': [31, 48]}]"
16777,1333386856872873984,1500271865792954368,RUS war on #Ukraine has gone beyond the standard argument that since UKR it is not a @NATO member we are somehow absolved of the obligation to step up. There is a range of things we can do short of sending our soldiers. Most of all sending weapons the Ukrainians desperately need.,"[{'text': 'Ukraine', 'indices': [29, 37]}]"
341958,27943005,1500488501153968128,"New Official City of Kyiv Account: 💙🇺🇦💛

The City of Courage!
@Kyiv 

#StandWithUkraine https://t.co/ArEPzISddL","[{'text': 'StandWithUkraine', 'indices': [82, 99]}]"
150808,1295405245011460096,1500371411247976454,"#BREAKING | Russian Defense: #Lugansk People's Forces control eight Ukrainian towns.

#Russia 
#Ukraine","[{'text': 'BREAKING', 'indices': [0, 9]}, {'text': 'Lugansk', 'indices': [29, 37]}, {'text': 'Russia', 'indices': [86, 93]}, {'text': 'Ukraine', 'indices': [95, 103]}]"
283333,1697461758,1500453831217500167,"#NoPasaran and #NoToWar says defiant Russian tv station when being forced by #Putin to go off the air due to their true reporting. 
#StandWithUkraine  https://t.co/ckWAZYSNhw","[{'text': 'NoPasaran', 'indices': [0, 10]}, {'text': 'NoToWar', 'indices': [15, 23]}, {'text': 'Putin', 'indices': [77, 83]}, {'text': 'StandWithUkraine', 'indices': [132, 149]}]"
461016,1479501372806647809,1500559734885212161,@NadineDorries You are as bad as Sinn Fein trying to claim you have not spent years doing #putin s dirty work. #ToryRussianAssets #Ukraine️ https://t.co/pAnpVnzxgN,"[{'text': 'putin', 'indices': [90, 96]}, {'text': 'ToryRussianAssets', 'indices': [111, 129]}, {'text': 'Ukraine️', 'indices': [130, 139]}]"
275861,3148129469,1500448908518035468,"In my childhood the “Z” used to be a sign of heroism, today it is the sign of cruel cowardly assholes. Times change …

#StopPutinNOW #StandWithUkraine #Ukraine️ https://t.co/HnFboiOxLl","[{'text': 'StopPutinNOW', 'indices': [119, 132]}, {'text': 'StandWithUkraine', 'indices': [133, 150]}, {'text': 'Ukraine️', 'indices': [151, 160]}]"
173305,811278701103087616,1500386107816652801,#Poland first to help #Ukraine https://t.co/Q6bSIBUnkQ,"[{'text': 'Poland', 'indices': [0, 7]}, {'text': 'Ukraine', 'indices': [22, 30]}]"
505423,1493494224339226627,1500585957246091265,"@HouseGOP @RepLarryBucshon @GOPLeader Russian troops are bombing cities every day, killing thousands of civilians and destroying their homes. We call on to #CloseTheSky or at least to provide #Ukraine with fighter jets, anti-rocket and anti-aircraft defense. Please help us! #NoFlyZone #StandWithUkraine️ https://t.co/oT3wMxhyMY","[{'text': 'CloseTheSky', 'indices': [156, 168]}, {'text': 'Ukraine', 'indices': [192, 200]}, {'text': 'NoFlyZone', 'indices': [275, 285]}, {'text': 'StandWithUkraine️', 'indices': [286, 304]}]"
484822,4321387217,1500574323064508417,"#Putin Terrorizer of zoo animals:

This is a sad story. Zookeepers have moved in with their families to care for the animals who are terrified by the rocket blasts. Food is in danger of running short. 

https://t.co/9Y3q1sHS52","[{'text': 'Putin', 'indices': [0, 6]}]"
539672,1494270930188648454,1500606343450963974,"A man with a blank sheet of paper was also detained at Kirov Square today. Of course, we were not there, but we believe that he did not shout out slogans either. #StopPutinNOW https://t.co/GhRKPiafgT","[{'text': 'StopPutinNOW', 'indices': [162, 175]}]"
287113,4546639714,1500455200687108100,"#Ukraine️ #UkraineRussianWar #RussianUkrainianWar 
Tour the blond - Arthur do Val (aka - Mom I spoke) Brazilian Congressman from the opposition https://t.co/HoDv0I0oWo","[{'text': 'Ukraine️', 'indices': [0, 9]}, {'text': 'UkraineRussianWar', 'indices': [10, 28]}, {'text': 'RussianUkrainianWar', 'indices': [29, 49]}]"
195266,243568454,1500399676423610373,"Contact our Moscow embassy, Wisma Putra tells Malaysians in #Russia facing #banking problems

📌 @malaymail https://t.co/ccCoHBkHfj

@JCtheOriginal @MarjiJSherman @BungleTheRed @JamesMSama @Barneylo @brandchannel @HeyLindaRey @amitTwitr @bryanfalchuk
#Ukraine #UkraineRussiaWar","[{'text': 'Russia', 'indices': [60, 67]}, {'text': 'banking', 'indices': [75, 83]}, {'text': 'Ukraine', 'indices': [250, 258]}, {'text': 'UkraineRussiaWar', 'indices': [259, 276]}]"
472537,1345832209442332675,1500566376724979718,"If you want to know what’s happening in #ukraine this illustrations says it all. Also, you can apply the same to #Georgia 🇬🇪 #russia is an #occupier https://t.co/Nl9VpUksX9","[{'text': 'ukraine', 'indices': [53, 61]}, {'text': 'Georgia', 'indices': [126, 134]}]"
1600,2359483840,1500260902116941828,"#SinceTrumpLeftOffice  ...Here we are today...
#PutinWarCrimes #TrumPutin #RussianUkrainianWar #NopeNotBiden #NATO #EuropeanUnion #UkraineStrong #BuryMoscow https://t.co/pNY08xLLE4","[{'text': 'SinceTrumpLeftOffice', 'indices': [19, 40]}, {'text': 'PutinWarCrimes', 'indices': [66, 81]}, {'text': 'TrumPutin', 'indices': [82, 92]}, {'text': 'RussianUkrainianWar', 'indices': [93, 113]}, {'text': 'NopeNotBiden', 'indices': [114, 127]}, {'text': 'NATO', 'indices': [128, 133]}]"
191378,895646063893258241,1500397472870453250,"@maziehirono Ukraine needs weapons and humanitarian assistance to defend against #PutinWarCrimes. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin #SaveUkraine","[{'text': 'PutinWarCrimes', 'indices': [81, 96]}, {'text': 'SafeAirliftUkraine', 'indices': [145, 164]}, {'text': 'StopPutin', 'indices': [165, 175]}, {'text': 'SaveUkraine', 'indices': [176, 188]}]"
3594,555593437,1500261604478558208,Just when you think you couldn’t love the Ukrainians any more… #StandWithUkraine https://t.co/pc99ohftiQ,"[{'text': 'StandWithUkraine', 'indices': [63, 80]}]"
164723,271818981,1500380351784439812,#StandWithUkraine Make #Russia and the #Kremelin accountable. #Putin and #oligarchs should pay for tragedy of millions of displaced #Ukrainians fleeing  Russian bombs. Use frozen € 650 billion from the #Russian Central bank to build up #Ukraine and attribute for humanitarian aid https://t.co/O2vKDSicBB,"[{'text': 'StandWithUkraine', 'indices': [0, 17]}, {'text': 'Russia', 'indices': [23, 30]}, {'text': 'Kremelin', 'indices': [39, 48]}, {'text': 'Putin', 'indices': [62, 68]}, {'text': 'oligarchs', 'indices': [73, 83]}, {'text': 'Ukrainians', 'indices': [132, 143]}, {'text': 'Russian', 'indices': [202, 210]}, {'text': 'Ukraine', 'indices': [236, 244]}]"
169103,939093565803659266,1500382823962017792,"because of situations beyond their control can do so in India, a remark that came even as students were being evacuated from crisis-hit Ukraine. 2/2
#RussianUkrainianWar","[{'text': 'RussianUkrainianWar', 'indices': [149, 169]}]"
418210,2211434390,1500533952326602760,"@maziehirono Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin
PROTECT THE SKY OVER UKRAINE, PLEASE HELP","[{'text': 'Putin', 'indices': [81, 87]}, {'text': 'SafeAirliftUkraine', 'indices': [136, 155]}, {'text': 'StopPutin', 'indices': [156, 166]}]"
213403,585852463,1500409838907633668,"@DaveKeating maybe #uk #ENGLAND is the #Putin exit strategy, a plan B planned and built in the last 15 years. It will be fun hearing Russian language in #Piccadilly or #portobelloroad in the next decades #London","[{'text': 'uk', 'indices': [19, 22]}, {'text': 'ENGLAND', 'indices': [23, 31]}, {'text': 'Putin', 'indices': [39, 45]}, {'text': 'Piccadilly', 'indices': [153, 164]}, {'text': 'portobelloroad', 'indices': [168, 183]}, {'text': 'London', 'indices': [204, 211]}]"
23343,1345460242461696000,1500276025841922049,"#Russia #Ukraine 🇷🇺🇺🇦: #DNR/#DPR have raided an alleged IED/munition workshop in #Mariupol, #Donetsk, #Donbass.

Bulgarian GTB-7VS Thermobaric Fuel Air Explosive rockets, OZM-72 landmines, Air-dropped Bombs (for UAVs), an interesting flag of #Turkey 🇹🇷, devices etc.. were seized. https://t.co/aMfZRTkeIS","[{'text': 'Russia', 'indices': [14, 21]}, {'text': 'Ukraine', 'indices': [22, 30]}, {'text': 'DNR', 'indices': [37, 41]}, {'text': 'DPR', 'indices': [42, 46]}, {'text': 'Mariupol', 'indices': [95, 104]}, {'text': 'Donetsk', 'indices': [106, 114]}, {'text': 'Donbass', 'indices': [116, 124]}]"
78937,863761922579103746,1500317958958206976,"BREAKING: IMF warns conflict will have ‘very serious’ impact on global economy. #Ukraine 
https://t.co/3xAQ0bepwO","[{'text': 'Ukraine', 'indices': [101, 109]}]"
112631,1240472271409401862,1500344319286591490,Lovely words President Zelenskyy for The Duke and Duchess of Cambridge and The Royal Family. Thoughts and prayers for Ukraine during this difficult time 🙌🙏🇺🇦🇬🇧 #DukeandDuchessofCambridge #PrinceWilliam #DuchessofCambridge #Zelenskyy #Zelensky #Ukraine https://t.co/jS0kM8OIg7,[]
148332,3815064913,1500369815571034112,Courtesy: #USA #NATO! https://t.co/5xozk5niSr,"[{'text': 'USA', 'indices': [10, 14]}, {'text': 'NATO', 'indices': [15, 20]}]"
302130,1500462092830261248,1500465074309378048,"@vonderleyen @sanchezcastejon Close the sky over #Ukraine. Or you also want us to be killed?!
@EmmanuelMacron @vonderleyen @eucopresident @EP_Edinburgh @EU_Commission @Europarl_EN @UN @NATO @POTUS @OlafScholz @BorisJohnson @Isaac_Herzog @naftalibennett","[{'text': 'Ukraine', 'indices': [49, 57]}]"
536982,3378434457,1500604869799026696,"14/
The whole area of #Ukraine (expect maybe some not interesting western parts) will be taken short after the end of the Ukrainian armed forces. So maybe in the next two weeks.
But as already stated, the war will then be far from over, but at least the land secured for #Russia.","[{'text': 'Ukraine', 'indices': [22, 30]}, {'text': 'Russia', 'indices': [271, 278]}]"
169006,851346865,1500382782576476161,"2020
""I recently had video conferences with several groups of American companies* &amp; one of the things that I discussed was

the success story of Greece’s response to the crisis 1"" G.Pyatt

Now
25603 #COVID19 deaths in 11 million population!

*#Medtronic from Ireland
#Biden
#Putin https://t.co/3JRmJm7TJ3",[]
337799,2507026748,1500485435105353732,#Defacto #control #map of #Ukraine as for 6/3/2022. As Russian troops approach #Voznesensk and #Zaporizhizhia. A #ceasefire is declared for #humanitarian #evacuation. https://t.co/OwsOKakFqU,"[{'text': 'Defacto', 'indices': [19, 27]}, {'text': 'control', 'indices': [28, 36]}, {'text': 'map', 'indices': [37, 41]}, {'text': 'Ukraine', 'indices': [45, 53]}, {'text': 'Voznesensk', 'indices': [98, 109]}, {'text': 'Zaporizhizhia', 'indices': [114, 128]}]"
506398,1193902385829158912,1500586183163723777,"The Principality Of Woodlandia Is Gathering Donations With The Canadian Red Cross For The Ukraine Humanitarian Crisis Appeal.
You Can Help The People Of Ukraine! Every Donation Matters!
https://t.co/jMmfihoIFo
#AngelinaJolie #milakunis #KendallJenner #SeanPenn #UkraineRussianWar",[]
40210,51932290,1500288382999703557,"Security Service of #Ukraine shoots Ukrainian negotiator suspected of #treason in Gomel | Ukrayinska Pravda

OMG! https://t.co/qF4N4E2lR2","[{'text': 'Ukraine', 'indices': [20, 28]}, {'text': 'treason', 'indices': [70, 78]}]"
220497,714731566828793857,1500414636348231680,"- IMF sees ‘severe impact’ on global economy from war, sanctions
- Visa and Mastercard suspend their operations in #Russia 
- Evacuations from ‘catastrophic’ Mariupol restart

For more on #RussiaUkraineConflict...

https://t.co/vnpVIL6JNS","[{'text': 'Russia', 'indices': [115, 122]}, {'text': 'RussiaUkraineConflict', 'indices': [188, 210]}]"
340703,3425733261,1500487986575818765,"⚡️Zelensky: “The citizens of Russia are right now making the choice between freedom and slavery. Today, tomorrow, this week, is still the time when you can defeat evil.”

“Don’t miss this opportunity.”
#BREAKING #news #Zelenskyy #Zelensky #Putin #Ukraine #NoWar https://t.co/8XQ6sIPxRM","[{'text': 'BREAKING', 'indices': [202, 211]}, {'text': 'news', 'indices': [212, 217]}, {'text': 'Zelenskyy', 'indices': [218, 228]}, {'text': 'Zelensky', 'indices': [229, 238]}, {'text': 'Putin', 'indices': [239, 245]}, {'text': 'Ukraine', 'indices': [246, 254]}, {'text': 'NoWar', 'indices': [255, 261]}]"
